COMPANYID,RELATIONNO,CASENO,PROJECTNO,PREVACTIVITYCODE,NEXTACTIVITYCODE,RELATIONTYPE,LAG,LOCATIONCODE,LOCATIONTYPE
D,1114293717,2020-36-04,5466,E50BDS00,E50BDG00,FS,-3,50B,E
D,1114293718,2020-36-04,5466,Z50BZDI0,E50BDS00,FS,1,50B,E
D,1114293576,2020-36-04,5466,E50CDS00,E50CDG00,FS,-3,50C,E
D,1114293577,2020-36-04,5466,Z50CZDI0,E50CDS00,FS,1,50C,E
D,1114293692,2020-36-04,5466,E50DDS00,E50DDG00,FS,-3,50D,E
D,1114293615,2020-36-04,5466,Z50DZDI0,E50DDS00,FS,1,50D,E
D,1114293572,2020-36-04,5466,E50EDS00,E50EDG00,FS,-3,50E,E
D,1114293570,2020-36-04,5466,Z50EZDI0,E50EDS00,FS,1,50E,E
D,1114293575,2020-36-04,5466,E50FDS00,E50FDG00,FS,-3,50F,E
D,1114293573,2020-36-04,5466,Z50FZDI0,E50FDS00,FS,1,50F,E
D,1114293638,2020-36-04,5466,E50GDS00,E50GDG00,FS,-3,50G,E
D,1114293637,2020-36-04,5466,Z50GZDI0,E50GDS00,FS,1,50G,E
D,1114293652,2020-36-04,5466,E50HDS00,E50HDG00,FS,-3,50H,E
D,1114293640,2020-36-04,5466,Z50HZDI0,E50HDS00,FS,1,50H,E
D,1114293660,2020-36-04,5466,E622DS00,E622DG00,FS,-3,622,E
D,1114293699,2020-36-04,5466,Z622ZDI0,E622DS00,FS,1,622,E
D,1114293696,2020-36-04,5466,E62ADS00,E62ADG00,FS,-3,62A,E
D,1114293668,2020-36-04,5466,Z62AZDI0,E62ADS00,FS,1,62A,E
D,1114293670,2020-36-04,5466,E62CDS00,E62CDG00,FS,-3,62C,E
D,1114293671,2020-36-04,5466,Z62CZDI0,E62CDS00,FS,1,62C,E
D,1114293686,2020-36-04,5466,E62DDS00,E62DDG00,FS,-3,62D,E
D,1114293687,2020-36-04,5466,Z62DZDI0,E62DDS00,FS,1,62D,E
D,1114293557,2020-36-04,5466,E62EDS00,E62EDG00,FS,-3,62E,E
D,1114293558,2020-36-04,5466,Z62EZDI0,E62EDS00,FS,1,62E,E
D,1114293563,2020-36-04,5466,E62FDS00,E62FDG00,FS,-3,62F,E
D,1114293564,2020-36-04,5466,Z62FZDI0,E62FDS00,FS,1,62F,E
D,1114293602,2020-36-04,5466,E62GDS00,E62GDG00,FS,-3,62G,E
D,1114293601,2020-36-04,5466,Z62GZDI0,E62GDS00,FS,1,62G,E
D,1114293629,2020-36-04,5466,E62HDS00,E62HDG00,FS,-3,62H,E
D,1114293628,2020-36-04,5466,Z62HZDI0,E62HDS00,FS,1,62H,E
D,1114293593,2020-36-04,5466,E632DS00,E632DG00,FS,-3,632,E
D,1114293697,2020-36-04,5466,Z632ZDI0,E632DS00,FS,1,632,E
D,1114293578,2020-36-04,5466,E63ADS00,E63ADG00,FS,-3,63A,E
D,1114293579,2020-36-04,5466,Z63AZDI0,E63ADS00,FS,1,63A,E
D,1114293580,2020-36-04,5466,E63CDS00,E63CDG00,FS,-3,63C,E
D,1114293581,2020-36-04,5466,Z63CZDI0,E63CDS00,FS,1,63C,E
D,1114293689,2020-36-04,5466,E63DDS00,E63DDG00,FS,-3,63D,E
D,1114293690,2020-36-04,5466,Z63DZDI0,E63DDS00,FS,1,63D,E
D,1114293560,2020-36-04,5466,E63EDS00,E63EDG00,FS,-3,63E,E
D,1114293561,2020-36-04,5466,Z63EZDI0,E63EDS00,FS,1,63E,E
D,1114293566,2020-36-04,5466,E63FDS00,E63FDG00,FS,-3,63F,E
D,1114293567,2020-36-04,5466,Z63FZDI0,E63FDS00,FS,1,63F,E
D,1114293632,2020-36-04,5466,E63GDS00,E63GDG00,FS,-3,63G,E
D,1114293631,2020-36-04,5466,Z63GZDI0,E63GDS00,FS,1,63G,E
D,1114293635,2020-36-04,5466,E63HDS00,E63HDG00,FS,-3,63H,E
D,1114293634,2020-36-04,5466,Z63HZDI0,E63HDS00,FS,1,63H,E
D,1114293583,2020-36-04,5466,E723DS00,E723DG00,FS,-3,723,E
D,1114293529,2020-36-04,5466,Z723ZDI0,E723DS00,FS,1,723,E
D,1114293543,2020-36-04,5466,E724DS00,E724DG00,FS,-3,724,E
D,1114293544,2020-36-04,5466,Z724ZDI0,E724DS00,FS,1,724,E
D,1114293706,2020-36-04,5466,E725DS00,E725DG00,FS,-3,725,E
D,1114293707,2020-36-04,5466,Z725ZDI0,E725DS00,FS,1,725,E
D,1114293712,2020-36-04,5466,E726DS00,E726DG00,FS,-3,726,E
D,1114293713,2020-36-04,5466,Z726ZDI0,E726DS00,FS,1,726,E
D,1114293647,2020-36-04,5466,E727DS00,E727DG00,FS,-3,727,E
D,1114293604,2020-36-04,5466,Z727ZDI0,E727DS00,FS,1,727,E
D,1114293673,2020-36-04,5466,E728DS00,E728DG00,FS,-3,728,E
D,1114293674,2020-36-04,5466,Z728ZDI0,E728DS00,FS,1,728,E
D,1114293714,2020-36-04,5466,E733DS00,E733DG00,FS,-3,733,E
D,1114293715,2020-36-04,5466,Z733ZDI0,E733DS00,FS,1,733,E
D,1114293680,2020-36-04,5466,E734DS00,E734DG00,FS,-3,734,E
D,1114293684,2020-36-04,5466,Z734ZDI0,E734DS00,FS,1,734,E
D,1114293709,2020-36-04,5466,E735DS00,E735DG00,FS,-3,735,E
D,1114293710,2020-36-04,5466,Z735ZDI0,E735DS00,FS,1,735,E
D,1114293554,2020-36-04,5466,E736DS00,E736DG00,FS,-3,736,E
D,1114293555,2020-36-04,5466,Z736ZDI0,E736DS00,FS,1,736,E
D,1114293606,2020-36-04,5466,E737DS00,E737DG00,FS,-3,737,E
D,1114293607,2020-36-04,5466,Z737ZDI0,E737DS00,FS,1,737,E
D,1114293676,2020-36-04,5466,E738DS00,E738DG00,FS,-3,738,E
D,1114293677,2020-36-04,5466,Z738ZDI0,E738DS00,FS,1,738,E
D,1114293725,2020-36-04,5466,E80ADS00,E80ADG00,FS,-3,80A,E
D,1114293726,2020-36-04,5466,Z80AZDI0,E80ADS00,FS,1,80A,E
D,1114293538,2020-36-04,5466,E80BDS00,E80BDG00,FS,-3,80B,E
D,1114293539,2020-36-04,5466,Z80BZDI0,E80BDS00,FS,1,80B,E
D,1114293532,2020-36-04,5466,E80CDS00,E80CDG00,FS,-3,80C,E
D,1114293533,2020-36-04,5466,Z80CZDI0,E80CDS00,FS,1,80C,E
D,1114293535,2020-36-04,5466,E80DDS00,E80DDG00,FS,-3,80D,E
D,1114293536,2020-36-04,5466,Z80DZDI0,E80DDS00,FS,1,80D,E
D,1114293700,2020-36-04,5466,E90ADS00,E90ADG00,FS,-3,90A,E
D,1114293701,2020-36-04,5466,Z90AZDI0,E90ADS00,FS,1,90A,E
D,1114293694,2020-36-04,5466,E91ADS00,E91ADG00,FS,-3,91A,E
D,1114293702,2020-36-04,5466,Z91AZDI0,E91ADS00,FS,1,91A,E
D,1114318299,2020-36-04,5466,W105ON00,A105O000,SS,-66,105,P
D,1114318354,2020-36-04,5466,W107ON00,A107O000,SS,-50,107,P
D,1114318268,2020-36-04,5466,E10AP000,A10AO000,SS,0,10A,P
D,1114318481,2020-36-04,5466,E10CP000,A10CO000,SS,0,10C,P
D,1114318260,2020-36-04,5466,E10FP000,A10FO000,SS,0,10F,P
D,1114318538,2020-36-04,5466,E10HP000,A10HO000,SS,0,10H,P
D,1114318121,2020-36-04,5466,E11AP000,A11AO000,SS,0,11A,P
D,1114318529,2020-36-04,5466,E11BP000,A11BO000,SS,0,11B,P
D,1114318488,2020-36-04,5466,E11HP000,A11HO000,SS,0,11H,P
D,1114318323,2020-36-04,5466,E12DP000,A12DO000,SS,0,12D,P
D,1114318293,2020-36-04,5466,E12EP000,A12EO000,SS,0,12E,P
D,1114318150,2020-36-04,5466,E13DP000,A13DO000,SS,0,13D,P
D,1114318519,2020-36-04,5466,E13EP000,A13EO000,SS,0,13E,P
D,1114318114,2020-36-04,5466,E20JP000,A20JO000,SS,0,20J,P
D,1114318143,2020-36-04,5466,E20KP000,A20KO000,SS,0,20K,P
D,1114318166,2020-36-04,5466,E20LP000,A20LO000,SS,0,20L,P
D,1114318192,2020-36-04,5466,E20MP000,A20MO000,SS,0,20M,P
D,1114318449,2020-36-04,5466,E20NP000,A20NO000,SS,0,20N,P
D,1114318408,2020-36-04,5466,E22AP000,A22AO000,SS,0,22A,P
D,1114318275,2020-36-04,5466,E22BP000,A22BO000,SS,0,22B,P
D,1114318553,2020-36-04,5466,E23AP000,A23AO000,SS,0,23A,P
D,1114318471,2020-36-04,5466,E23BP000,A23BO000,SS,0,23B,P
D,1114318298,2020-36-04,5466,W421ON00,A421O000,SS,-60,421,P
D,1114318242,2020-36-04,5466,W431ON00,A431O000,SS,-60,431,P
D,1114318348,2020-36-04,5466,E50AP000,A50AO000,SS,0,50A,P
D,1114318630,2020-36-04,5466,E50BP000,A50BO000,SS,0,50B,P
D,1114318336,2020-36-04,5466,E50CP000,A50CO000,SS,0,50C,P
D,1114318129,2020-36-04,5466,E50DP000,A50DO000,SS,0,50D,P
D,1114318203,2020-36-04,5466,E50EP000,A50EO000,SS,0,50E,P
D,1114318126,2020-36-04,5466,E50FP000,A50FO000,SS,0,50F,P
D,1114318419,2020-36-04,5466,E50GP000,A50GO000,SS,0,50G,P
D,1114318256,2020-36-04,5466,E50HP000,A50HO000,SS,0,50H,P
D,1114318445,2020-36-04,5466,E50JP000,A50JO000,SS,0,50J,P
D,1114318500,2020-36-04,5466,E50KP000,A50KO000,SS,0,50K,P
D,1114318469,2020-36-04,5466,E50LP000,A50LO000,SS,0,50L,P
D,1114318388,2020-36-04,5466,E50MP000,A50MO000,SS,0,50M,P
D,1114318224,2020-36-04,5466,E50NP000,A50NO000,SS,0,50N,P
D,1114318110,2020-36-04,5466,E62AP000,A62AO000,SS,0,62A,P
D,1114318522,2020-36-04,5466,E62CP000,A62CO000,SS,0,62C,P
D,1114318591,2020-36-04,5466,E62DP000,A62DO000,SS,0,62D,P
D,1114318107,2020-36-04,5466,E62EP000,A62EO000,SS,0,62E,P
D,1114318640,2020-36-04,5466,E62FP000,A62FO000,SS,0,62F,P
D,1114318458,2020-36-04,5466,E62GP000,A62GO000,SS,0,62G,P
D,1114318507,2020-36-04,5466,E62HP000,A62HO000,SS,0,62H,P
D,1114318600,2020-36-04,5466,E63AP000,A63AO000,SS,0,63A,P
D,1114318464,2020-36-04,5466,E63CP000,A63CO000,SS,0,63C,P
D,1114318237,2020-36-04,5466,E63DP000,A63DO000,SS,0,63D,P
D,1114318570,2020-36-04,5466,E63EP000,A63EO000,SS,0,63E,P
D,1114318319,2020-36-04,5466,E63FP000,A63FO000,SS,0,63F,P
D,1114318612,2020-36-04,5466,E63GP000,A63GO000,SS,0,63G,P
D,1114318620,2020-36-04,5466,E63HP000,A63HO000,SS,0,63H,P
D,1114318335,2020-36-04,5466,E80AP000,A80AO000,SS,0,80A,P
D,1114318329,2020-36-04,5466,E80BP000,A80BO000,SS,0,80B,P
D,1114318473,2020-36-04,5466,E80CP000,A80CO000,SS,0,80C,P
D,1114318371,2020-36-04,5466,E80DP000,A80DO000,SS,0,80D,P
D,1114318399,2020-36-04,5466,E90AP000,A90AO000,SS,0,90A,P
D,1114318594,2020-36-04,5466,E91AP000,A91AO000,SS,0,91A,P
D,1114318133,2020-36-04,5466,T10AO000,E10AP000,SS,0,10A,P
D,1114318353,2020-36-04,5466,E10AP000,E10APG00,SS,2,10A,P
D,1114318517,2020-36-04,5466,E10AP000,E10APS00,SS,0,10A,P
D,1114318475,2020-36-04,5466,T10CO000,E10CP000,SS,0,10C,P
D,1114318485,2020-36-04,5466,E10CP000,E10CPG00,SS,0,10C,P
D,1114318575,2020-36-04,5466,E10CP000,E10CPS00,SS,0,10C,P
D,1114318261,2020-36-04,5466,T10FO000,E10FP000,SS,0,10F,P
D,1114318289,2020-36-04,5466,E10FP000,E10FPG00,SS,0,10F,P
D,1114318137,2020-36-04,5466,E10FP000,E10FPS00,SS,0,10F,P
D,1114318448,2020-36-04,5466,T10HO000,E10HP000,SS,0,10H,P
D,1114318531,2020-36-04,5466,E10HP000,E10HPG00,SS,2,10H,P
D,1114318535,2020-36-04,5466,E10HP000,E10HPS00,SS,0,10H,P
D,1114318120,2020-36-04,5466,T11AO000,E11AP000,SS,0,11A,P
D,1114318429,2020-36-04,5466,E11AP000,E11APG00,SS,2,11A,P
D,1114318437,2020-36-04,5466,E11AP000,E11APS00,SS,0,11A,P
D,1114318378,2020-36-04,5466,T11BO000,E11BP000,SS,0,11B,P
D,1114318379,2020-36-04,5466,E11BP000,E11BPG00,SS,2,11B,P
D,1114318380,2020-36-04,5466,E11BP000,E11BPS00,SS,0,11B,P
D,1114318493,2020-36-04,5466,T11HO000,E11HP000,SS,0,11H,P
D,1114318494,2020-36-04,5466,E11HP000,E11HPG00,SS,2,11H,P
D,1114318495,2020-36-04,5466,E11HP000,E11HPS00,SS,0,11H,P
D,1114318543,2020-36-04,5466,T12DO000,E12DP000,SS,0,12D,P
D,1114318544,2020-36-04,5466,E12DP000,E12DPG00,SS,2,12D,P
D,1114318214,2020-36-04,5466,E12DP000,E12DPS00,SS,0,12D,P
D,1114318421,2020-36-04,5466,T12EO000,E12EP000,SS,0,12E,P
D,1114318422,2020-36-04,5466,E12EP000,E12EPG00,SS,0,12E,P
D,1114318254,2020-36-04,5466,E12EP000,E12EPS00,SS,0,12E,P
D,1114318151,2020-36-04,5466,T13DO000,E13DP000,SS,0,13D,P
D,1114318453,2020-36-04,5466,E13DP000,E13DPG00,SS,2,13D,P
D,1114318413,2020-36-04,5466,E13DP000,E13DPS00,SS,0,13D,P
D,1114318390,2020-36-04,5466,T13EO000,E13EP000,SS,0,13E,P
D,1114318631,2020-36-04,5466,E13EP000,E13EPG00,SS,2,13E,P
D,1114318416,2020-36-04,5466,E13EP000,E13EPS00,SS,0,13E,P
D,1114318112,2020-36-04,5466,T20JO000,E20JP000,SS,0,20J,P
D,1114318115,2020-36-04,5466,E20JP000,E20JPG00,SS,2,20J,P
D,1114318595,2020-36-04,5466,Z20JZDI0,E20JPM00,SS,-2,20J,P
D,1114318118,2020-36-04,5466,E20JP000,E20JPS00,SS,0,20J,P
D,1114318141,2020-36-04,5466,T20KO000,E20KP000,SS,0,20K,P
D,1114318144,2020-36-04,5466,E20KP000,E20KPG00,SS,2,20K,P
D,1114318139,2020-36-04,5466,Z20KZDI0,E20KPM00,SS,-2,20K,P
D,1114318168,2020-36-04,5466,E20KP000,E20KPS00,SS,0,20K,P
D,1114318173,2020-36-04,5466,T20LO000,E20LP000,SS,0,20L,P
D,1114318167,2020-36-04,5466,E20LP000,E20LPG00,SS,2,20L,P
D,1114318170,2020-36-04,5466,Z20LZDI0,E20LPM00,SS,-2,20L,P
D,1114318175,2020-36-04,5466,E20LP000,E20LPS00,SS,0,20L,P
D,1114318179,2020-36-04,5466,T20MO000,E20MP000,SS,0,20M,P
D,1114318193,2020-36-04,5466,E20MP000,E20MPG00,SS,2,20M,P
D,1114318177,2020-36-04,5466,Z20MZDI0,E20MPM00,SS,-2,20M,P
D,1114318197,2020-36-04,5466,E20MP000,E20MPS00,SS,0,20M,P
D,1114318547,2020-36-04,5466,T20NO000,E20NP000,SS,0,20N,P
D,1114318392,2020-36-04,5466,E20NP000,E20NPG00,SS,2,20N,P
D,1114318247,2020-36-04,5466,E20NP000,E20NPS00,SS,0,20N,P
D,1114318601,2020-36-04,5466,T22AO000,E22AP000,SS,0,22A,P
D,1114318602,2020-36-04,5466,E22AP000,E22APG00,SS,2,22A,P
D,1114318442,2020-36-04,5466,E22AP000,E22APS00,SS,0,22A,P
D,1114318276,2020-36-04,5466,T22BO000,E22BP000,SS,0,22B,P
D,1114318277,2020-36-04,5466,E22BP000,E22BPG00,SS,2,22B,P
D,1114318278,2020-36-04,5466,E22BP000,E22BPS00,SS,0,22B,P
D,1114318554,2020-36-04,5466,T23AO000,E23AP000,SS,0,23A,P
D,1114318555,2020-36-04,5466,E23AP000,E23APG00,SS,2,23A,P
D,1114318556,2020-36-04,5466,E23AP000,E23APS00,SS,0,23A,P
D,1114318584,2020-36-04,5466,T23BO000,E23BP000,SS,0,23B,P
D,1114318251,2020-36-04,5466,E23BP000,E23BPG00,SS,2,23B,P
D,1114318377,2020-36-04,5466,E23BP000,E23BPS00,SS,0,23B,P
D,1114318349,2020-36-04,5466,T50AO000,E50AP000,SS,0,50A,P
D,1114318350,2020-36-04,5466,E50AP000,E50APG00,SS,2,50A,P
D,1114318149,2020-36-04,5466,E50AP000,E50APS00,SS,0,50A,P
D,1114318498,2020-36-04,5466,T50BO000,E50BP000,SS,0,50B,P
D,1114318499,2020-36-04,5466,E50BP000,E50BPG00,SS,2,50B,P
D,1114318540,2020-36-04,5466,E50BP000,E50BPS00,SS,0,50B,P
D,1114318337,2020-36-04,5466,T50CO000,E50CP000,SS,0,50C,P
D,1114318338,2020-36-04,5466,E50CP000,E50CPG00,SS,0,50C,P
D,1114318339,2020-36-04,5466,E50CP000,E50CPS00,SS,0,50C,P
D,1114318249,2020-36-04,5466,T50DO000,E50DP000,SS,0,50D,P
D,1114318252,2020-36-04,5466,E50DP000,E50DPG00,SS,0,50D,P
D,1114318253,2020-36-04,5466,E50DP000,E50DPS00,SS,0,50D,P
D,1114318213,2020-36-04,5466,T50EO000,E50EP000,SS,0,50E,P
D,1114318204,2020-36-04,5466,E50EP000,E50EPG00,SS,2,50E,P
D,1114318352,2020-36-04,5466,E50EP000,E50EPS00,SS,0,50E,P
D,1114318127,2020-36-04,5466,T50FO000,E50FP000,SS,0,50F,P
D,1114318128,2020-36-04,5466,E50FP000,E50FPG00,SS,0,50F,P
D,1114318208,2020-36-04,5466,E50FP000,E50FPS00,SS,0,50F,P
D,1114318420,2020-36-04,5466,T50GO000,E50GP000,SS,0,50G,P
D,1114318438,2020-36-04,5466,E50GP000,E50GPG00,SS,2,50G,P
D,1114318439,2020-36-04,5466,E50GP000,E50GPS00,SS,0,50G,P
D,1114318257,2020-36-04,5466,T50HO000,E50HP000,SS,0,50H,P
D,1114318258,2020-36-04,5466,E50HP000,E50HPG00,SS,2,50H,P
D,1114318259,2020-36-04,5466,E50HP000,E50HPS00,SS,0,50H,P
D,1114318406,2020-36-04,5466,T50JO000,E50JP000,SS,0,50J,P
D,1114318407,2020-36-04,5466,E50JP000,E50JPG00,SS,2,50J,P
D,1114318359,2020-36-04,5466,E50JP000,E50JPS00,SS,0,50J,P
D,1114318283,2020-36-04,5466,T50KO000,E50KP000,SS,0,50K,P
D,1114318424,2020-36-04,5466,E50KP000,E50KPG00,SS,2,50K,P
D,1114318425,2020-36-04,5466,E50KP000,E50KPS00,SS,0,50K,P
D,1114318222,2020-36-04,5466,T50LO000,E50LP000,SS,0,50L,P
D,1114318262,2020-36-04,5466,E50LP000,E50LPG00,SS,2,50L,P
D,1114318221,2020-36-04,5466,E50LP000,E50LPS00,SS,0,50L,P
D,1114318593,2020-36-04,5466,T50MO000,E50MP000,SS,0,50M,P
D,1114318209,2020-36-04,5466,E50MP000,E50MPG00,SS,2,50M,P
D,1114318291,2020-36-04,5466,E50MP000,E50MPS00,SS,0,50M,P
D,1114318255,2020-36-04,5466,T50NO000,E50NP000,SS,0,50N,P
D,1114318226,2020-36-04,5466,E50NP000,E50NPG00,SS,2,50N,P
D,1114318212,2020-36-04,5466,E50NP000,E50NPS00,SS,0,50N,P
D,1114318199,2020-36-04,5466,T62AO000,E62AP000,SS,0,62A,P
D,1114318539,2020-36-04,5466,E62AP000,E62APG00,SS,2,62A,P
D,1114318596,2020-36-04,5466,E62AP000,E62APS00,SS,0,62A,P
D,1114318523,2020-36-04,5466,T62CO000,E62CP000,SS,0,62C,P
D,1114318524,2020-36-04,5466,E62CP000,E62CPG00,SS,2,62C,P
D,1114318525,2020-36-04,5466,E62CP000,E62CPS00,SS,0,62C,P
D,1114318592,2020-36-04,5466,T62DO000,E62DP000,SS,0,62D,P
D,1114318201,2020-36-04,5466,E62DP000,E62DPG00,SS,2,62D,P
D,1114318202,2020-36-04,5466,E62DP000,E62DPS00,SS,0,62D,P
D,1114318108,2020-36-04,5466,T62EO000,E62EP000,SS,0,62E,P
D,1114318269,2020-36-04,5466,E62EP000,E62EPG00,SS,2,62E,P
D,1114318569,2020-36-04,5466,E62EP000,E62EPS00,SS,0,62E,P
D,1114318641,2020-36-04,5466,T62FO000,E62FP000,SS,0,62F,P
D,1114318097,2020-36-04,5466,E62FP000,E62FPG00,SS,2,62F,P
D,1114318098,2020-36-04,5466,E62FP000,E62FPS00,SS,0,62F,P
D,1114318501,2020-36-04,5466,T62GO000,E62GP000,SS,0,62G,P
D,1114318502,2020-36-04,5466,E62GP000,E62GPG00,SS,2,62G,P
D,1114318577,2020-36-04,5466,E62GP000,E62GPS00,SS,0,62G,P
D,1114318508,2020-36-04,5466,T62HO000,E62HP000,SS,0,62H,P
D,1114318509,2020-36-04,5466,E62HP000,E62HPG00,SS,2,62H,P
D,1114318510,2020-36-04,5466,E62HP000,E62HPS00,SS,0,62H,P
D,1114318626,2020-36-04,5466,T63AO000,E63AP000,SS,0,63A,P
D,1114318627,2020-36-04,5466,E63AP000,E63APG00,SS,2,63A,P
D,1114318628,2020-36-04,5466,E63AP000,E63APS00,SS,0,63A,P
D,1114318465,2020-36-04,5466,T63CO000,E63CP000,SS,0,63C,P
D,1114318466,2020-36-04,5466,E63CP000,E63CPG00,SS,2,63C,P
D,1114318288,2020-36-04,5466,E63CP000,E63CPS00,SS,0,63C,P
D,1114318238,2020-36-04,5466,T63DO000,E63DP000,SS,0,63D,P
D,1114318239,2020-36-04,5466,E63DP000,E63DPG00,SS,2,63D,P
D,1114318240,2020-36-04,5466,E63DP000,E63DPS00,SS,0,63D,P
D,1114318571,2020-36-04,5466,T63EO000,E63EP000,SS,0,63E,P
D,1114318572,2020-36-04,5466,E63EP000,E63EPG00,SS,2,63E,P
D,1114318573,2020-36-04,5466,E63EP000,E63EPS00,SS,0,63E,P
D,1114318344,2020-36-04,5466,T63FO000,E63FP000,SS,0,63F,P
D,1114318345,2020-36-04,5466,E63FP000,E63FPG00,SS,2,63F,P
D,1114318346,2020-36-04,5466,E63FP000,E63FPS00,SS,0,63F,P
D,1114318613,2020-36-04,5466,T63GO000,E63GP000,SS,0,63G,P
D,1114318609,2020-36-04,5466,E63GP000,E63GPG00,SS,2,63G,P
D,1114318611,2020-36-04,5466,E63GP000,E63GPS00,SS,0,63G,P
D,1114318621,2020-36-04,5466,T63HO000,E63HP000,SS,0,63H,P
D,1114318622,2020-36-04,5466,E63HP000,E63HPG00,SS,2,63H,P
D,1114318100,2020-36-04,5466,E63HP000,E63HPS00,SS,0,63H,P
D,1114318267,2020-36-04,5466,T80AO000,E80AP000,SS,0,80A,P
D,1114318326,2020-36-04,5466,E80AP000,E80APG00,SS,2,80A,P
D,1114318327,2020-36-04,5466,E80AP000,E80APS00,SS,0,80A,P
D,1114318328,2020-36-04,5466,T80BO000,E80BP000,SS,0,80B,P
D,1114318330,2020-36-04,5466,E80BP000,E80BPG00,SS,2,80B,P
D,1114318331,2020-36-04,5466,E80BP000,E80BPS00,SS,0,80B,P
D,1114318478,2020-36-04,5466,T80CO000,E80CP000,SS,0,80C,P
D,1114318325,2020-36-04,5466,E80CP000,E80CPG00,SS,2,80C,P
D,1114318383,2020-36-04,5466,E80CP000,E80CPS00,SS,0,80C,P
D,1114318370,2020-36-04,5466,T80DO000,E80DP000,SS,0,80D,P
D,1114318372,2020-36-04,5466,E80DP000,E80DPG00,SS,2,80D,P
D,1114318373,2020-36-04,5466,E80DP000,E80DPS00,SS,0,80D,P
D,1114318230,2020-36-04,5466,T90AO000,E90AP000,SS,0,90A,P
D,1114318210,2020-36-04,5466,E90AP000,E90APG00,SS,2,90A,P
D,1114318440,2020-36-04,5466,E90AP000,E90APS00,SS,0,90A,P
D,1114318153,2020-36-04,5466,T91AO000,E91AP000,SS,0,91A,P
D,1114318435,2020-36-04,5466,E91AP000,E91APG00,SS,2,91A,P
D,1114318387,2020-36-04,5466,E91AP000,E91APS00,SS,0,91A,P
D,1114318550,2020-36-04,5466,W10AOP00,P10APP00,FS,1,10A,P
D,1114318576,2020-36-04,5466,W10COP00,P10CPP00,FS,1,10C,P
D,1114318462,2020-36-04,5466,W10FOP00,P10FPP00,FS,1,10F,P
D,1114318534,2020-36-04,5466,W10HOP00,P10HPP00,FS,1,10H,P
D,1114318122,2020-36-04,5466,W11AOP00,P11APP00,FS,1,11A,P
D,1114318452,2020-36-04,5466,E11BP000,P11BBC00,FS,22,11B,P
D,1114318152,2020-36-04,5466,P11BBC00,P11BBP00,FS,1,11B,P
D,1114318489,2020-36-04,5466,W11HOP00,P11HPP00,FS,1,11H,P
D,1114318205,2020-36-04,5466,W12DOP00,P12DPP00,FS,1,12D,P
D,1114318389,2020-36-04,5466,W12EOP00,P12EPP00,FS,1,12E,P
D,1114318414,2020-36-04,5466,W13DOP00,P13DPP00,FS,1,13D,P
D,1114318302,2020-36-04,5466,W13EOP00,P13EPP00,FS,1,13E,P
D,1114318117,2020-36-04,5466,W20JOP00,P20JPP00,FS,1,20J,P
D,1114318165,2020-36-04,5466,W20KOP00,P20KPP00,FS,1,20K,P
D,1114318174,2020-36-04,5466,W20LOP00,P20LPP00,FS,1,20L,P
D,1114318196,2020-36-04,5466,W20MOP00,P20MPP00,FS,1,20M,P
D,1114318394,2020-36-04,5466,W20NOP00,P20NPP00,FS,1,20N,P
D,1114318443,2020-36-04,5466,W22AOP00,P22APP00,FS,1,22A,P
D,1114318279,2020-36-04,5466,W22BOP00,P22BPP00,FS,1,22B,P
D,1114318219,2020-36-04,5466,W23AOP00,P23APP00,FS,1,23A,P
D,1114318287,2020-36-04,5466,W23BOP00,P23BPP00,FS,1,23B,P
D,1114318265,2020-36-04,5466,W50AOP00,P50APP00,FS,1,50A,P
D,1114318541,2020-36-04,5466,W50BOP00,P50BPP00,FS,1,50B,P
D,1114318340,2020-36-04,5466,W50COP00,P50CPP00,FS,1,50C,P
D,1114318130,2020-36-04,5466,W50DOP00,P50DPP00,FS,1,50D,P
D,1114318207,2020-36-04,5466,W50EOP00,P50EPP00,FS,1,50E,P
D,1114318211,2020-36-04,5466,W50FOP00,P50FPP00,FS,1,50F,P
D,1114318552,2020-36-04,5466,W50GOP00,P50GPP00,FS,1,50G,P
D,1114318545,2020-36-04,5466,W50HOP00,P50HPP00,FS,1,50H,P
D,1114318216,2020-36-04,5466,W50JOP00,P50JPP00,FS,2,50J,P
D,1114318309,2020-36-04,5466,W50KOP00,P50KPP00,FS,1,50K,P
D,1114318263,2020-36-04,5466,W50LOP00,P50LPP00,FS,1,50L,P
D,1114318634,2020-36-04,5466,W50MOP00,P50MPP00,FS,1,50M,P
D,1114318461,2020-36-04,5466,W50NOP00,P50NPP00,FS,1,50N,P
D,1114318597,2020-36-04,5466,W62AOP00,P62APP00,FS,1,62A,P
D,1114318321,2020-36-04,5466,W62COP00,P62CPP00,FS,1,62C,P
D,1114318232,2020-36-04,5466,W62DOP00,P62DPP00,FS,1,62D,P
D,1114318560,2020-36-04,5466,W62EOP00,P62EPP00,FS,1,62E,P
D,1114318099,2020-36-04,5466,W62FOP00,P62FPP00,FS,1,62F,P
D,1114318578,2020-36-04,5466,W62GOP00,P62GPP00,FS,1,62G,P
D,1114318511,2020-36-04,5466,W62HOP00,P62HPP00,FS,1,62H,P
D,1114318362,2020-36-04,5466,W63AOP00,P63APP00,FS,1,63A,P
D,1114318310,2020-36-04,5466,W63COP00,P63CPP00,FS,1,63C,P
D,1114318241,2020-36-04,5466,W63DOP00,P63DPP00,FS,0,63D,P
