COMPANYID,CASENO,PROJECTNO,ACTIVITYCODE,LOCATIONCODE,LOCATIONTYPE,STAGECODE,FLAGCODE,PROCESSCODE,PROCESSSERNO,SHOPCODE,WORKCODE,SECTCODE,PLANSTARTDATE,PLANFINISHDATE,PLANDURATION,LAG,MH1,VOL1,VOL2,RELATIONTYPE,PREVSTAGECODE,PREVFLAGCODE,PREVPROCESSCODE,PREVPROCESSSERNO,RELATIONNO
D,2020-36-04,5466,C222CC00,222,B,J,C,C,C00,CTS,CCBK,2100,2019-10-15,2019-11-01,14,-7,190.8,254.1,0,SS,B,S,A,000,1114171003
D,2020-36-04,5466,Z193ZBR0,193,B,B,Z,Z,BR0,NTA,ESCF,2901,2019-12-26,2019-12-26,1,1,6.2,72.4,0,FS,B,P,B,P00,1114172692
D,2020-36-04,5466,P102BP00,102,B,B,P,B,P00,NO1,PBPT,6200,2019-10-29,2019-11-06,7,1,171,2740.1,2799.8,FS,B,P,B,C00,1114171649
D,2020-36-04,5466,P524BP00,524,B,B,P,B,P00,NO1,PBPT,6200,2019-12-26,2020-01-06,6,1,98.2,3909.4,3973.7,FS,B,P,B,C00,1114171857
D,2020-36-04,5466,C724CP00,724,B,J,C,C,P00,CTS,CPBK,2100,2019-11-28,2019-12-16,13,-1,6.6,0,0,SS,J,C,C,C00,1114171228
D,2020-36-04,5466,W226GA00,226,B,A,W,G,A00,BOS,WBHD,2204,2019-11-20,2019-11-28,7,-1,42.2,0,0,FS,B,S,A,000,1114172279
D,2020-36-04,5466,P721BP00,721,B,B,P,B,P00,NO1,PBPT,6200,2019-11-22,2019-11-27,4,1,14.4,538.8,572.7,FS,B,P,B,C00,1114172005
D,2020-36-04,5466,P625BC00,625,B,B,P,B,C00,NO1,PBBT,6200,2019-12-03,2019-12-03,1,1,113.4,3557.5,3333.4,FS,B,Z,Z,BI0,1114171918
D,2020-36-04,5466,S561A000,561,B,B,S,A,000,OFD,SBBK,####,2019-11-18,2019-12-13,20,,118.2,319.3,0,,,,,,
D,2020-36-04,5466,S731A000,731,B,B,S,A,000,NPS,SBBK,####,2019-10-23,2019-11-13,16,,499.5,1801.3,0,,,,,,
D,2020-36-04,5466,P105BC00,105,B,B,P,B,C00,NO1,PBBT,6200,2020-01-10,2020-01-10,1,4,35,398.1,617.6,FS,B,Z,Z,BI0,1114171652
D,2020-36-04,5466,C254CP00,254,B,J,C,C,P00,CTS,CPBK,2100,2019-11-25,2019-12-12,14,-1,0,0,0,SS,J,C,C,C00,1114171052
D,2020-36-04,5466,S825A000,825,B,B,S,A,000,NPS,SBBK,####,2019-12-20,2020-01-16,17,,697.9,1494.5,0,,,,,,
D,2020-36-04,5466,Z622ZBI0,622,B,B,Z,Z,BI0,NO1,ESCF,2901,2019-12-17,2019-12-18,2,4,64.8,271.2,0,FS,A,W,G,A00,1114172841
D,2020-36-04,5466,S836A000,836,B,B,S,A,000,GBS,SBBK,####,2019-12-09,2020-01-08,20,,936,1542.5,0,,,,,,
D,2020-36-04,5466,P113BC00,113,B,B,P,B,C00,PSA,PBBT,9999,2019-12-19,2019-12-19,1,1,117.3,1654.4,1635.1,FS,B,Z,Z,BI0,1114171670
D,2020-36-04,5466,P192BC00,192,B,B,P,B,C00,NTA,PBBT,6200,2019-12-02,2019-12-02,1,1,230.1,3266.1,3217.7,FS,B,Z,Z,BI0,1114171720
D,2020-36-04,5466,W182GB00,182,B,B,W,G,B00,POS,WBER,3103,2019-11-22,2019-11-26,3,1,20.9,0,0,FS,B,S,A,000,1114172232
D,2020-36-04,5466,W153GB00,153,B,B,W,G,B00,OOS,WBER,4600,2019-11-20,2019-12-06,13,2,766.9,0,0,FS,B,S,A,000,1114172219
D,2020-36-04,5466,W144GL00,144,B,L,W,G,L00,NO1,####,####,2019-12-18,2019-12-23,4,1,0,0,0,FS,B,Z,Z,BR0,1114172211
D,2020-36-04,5466,W109GL00,109,B,L,W,G,L00,NO1,####,####,2020-01-16,2020-01-17,2,1,0,0,0,FS,B,Z,Z,BR0,1114172148
D,2020-36-04,5466,P253BC00,253,B,B,P,B,C00,NO1,PBBT,6200,2020-01-16,2020-01-16,1,13,112.1,3608.7,3368.4,FS,A,W,G,A00,1114171799
D,2020-36-04,5466,C523CP00,523,B,J,C,C,P00,CTS,CPBK,2100,2019-10-22,2019-11-08,14,-1,10,0,0,SS,J,C,C,C00,1114171114
D,2020-36-04,5466,Z521ZBR0,521,B,B,Z,Z,BR0,NO1,ESCF,2901,2020-01-15,2020-01-15,1,1,9.3,109.6,0,FS,B,P,B,P00,1114172784
D,2020-36-04,5466,W726GA00,726,B,A,W,G,A00,BOS,WBHD,2204,2019-12-27,2020-01-09,8,-4,27.5,0,0,FS,B,S,A,000,1114172515
D,2020-36-04,5466,W652GA00,652,B,A,W,G,A00,GOS,WBHD,2204,2019-12-18,2020-01-07,12,-4,36.6,0,0,FS,B,S,A,000,1114172498
D,2020-36-04,5466,S424A000,424,B,B,S,A,000,NPS,SBBK,####,2019-12-04,2019-12-13,8,,83.3,278.8,0,,,,,,
D,2020-36-04,5466,C232CP00,232,B,J,C,C,P00,CTS,CPBK,2100,2019-10-14,2019-10-31,14,-1,0,0,0,SS,J,C,C,C00,1114171022
D,2020-36-04,5466,C182CP00,182,B,J,C,C,P00,CTS,CPBK,2100,2019-10-04,2019-11-08,26,-1,6.3,0,0,SS,J,C,C,C00,1114170976
D,2020-36-04,5466,C143CP00,143,B,J,C,C,P00,CTS,CPBK,2100,2019-10-02,2019-11-05,24,-1,8,0,0,SS,J,C,C,C00,1114170958
D,2020-36-04,5466,P833BC00,833,B,B,P,B,C00,NO1,PBBT,6200,2020-01-23,2020-01-23,1,3,53.5,1597.6,1680.9,FS,B,Z,Z,BI0,1114172038
D,2020-36-04,5466,W207GA00,207,B,A,W,G,A00,BOS,WBHD,2204,2019-12-10,2019-12-19,8,-4,50,0,0,FS,B,S,A,000,1114172254
D,2020-36-04,5466,P242BC00,242,B,B,P,B,C00,NO1,PBBT,6200,2020-01-16,2020-01-16,1,7,114.6,3463.6,3243.3,FS,B,Z,Z,BI0,1114171789
D,2020-36-04,5466,C632CP00,632,B,J,C,C,P00,CTS,CPBK,2100,2019-11-01,2019-11-26,18,-1,0,0,0,SS,J,C,C,C00,1114171186
D,2020-36-04,5466,C423CP00,423,B,J,C,C,P00,CTS,CPBK,2100,2019-11-15,2019-11-26,8,-1,3.4,0,0,SS,J,C,C,C00,1114171076
D,2020-36-04,5466,P638BP01,638,B,B,P,B,P01,NO1,PBPT,6200,2020-01-13,2020-01-15,3,1,0,0,0,FS,B,Z,Z,BR0,1114171963
D,2020-36-04,5466,U142GC00,142,B,C,U,G,C00,OOS,WBER,3103,2019-09-06,2019-09-19,8,-7,76.6,0,0,SS,C,W,G,C00,1114172109
D,2020-36-04,5466,C437CC00,437,B,J,C,C,C00,CTS,CCBK,2100,2019-12-05,2019-12-16,8,-7,0.8,34.4,0,SS,B,S,A,000,1114171093
D,2020-36-04,5466,C121CP00,121,B,J,C,C,P00,CTS,CPBK,2100,2019-07-17,2019-09-11,30,-1,9,0,0,SS,J,C,C,C00,1114170936
D,2020-36-04,5466,S132A000,132,B,B,S,A,000,SSC,SBBK,####,2019-08-23,2019-09-24,21,,1041.4,2200.1,0,,,,,,
D,2020-36-04,5466,Z661ZBI0,661,B,B,Z,Z,BI0,NO1,ESCF,2901,2019-12-04,2019-12-04,1,1,49.3,205.8,0,FS,A,W,G,A00,1114172919
D,2020-36-04,5466,S433A000,433,B,B,S,A,000,NPS,SBBK,####,2019-11-27,2019-12-09,9,,124.6,624.1,0,,,,,,
D,2020-36-04,5466,W125GB00,125,B,B,W,G,B00,PSA,WBER,3123,2019-12-04,2019-12-10,5,-4,122.5,0,0,FS,B,S,A,000,1114172180
D,2020-36-04,5466,P204BC00,204,B,B,P,B,C00,NO2,PBBT,6200,2019-12-30,2019-12-30,1,6,122.6,3905.9,3646.9,FS,A,W,G,A00,1114171726
D,2020-36-04,5466,C825CC00,825,B,J,C,C,C00,CTS,CCBK,2100,2019-12-11,2020-01-06,16,-7,102.2,135,0,SS,B,S,A,000,1114171293
D,2020-36-04,5466,Z822ZBR0,822,B,B,Z,Z,BR0,NO1,ESCF,2901,2020-02-05,2020-02-05,1,1,10.4,122.8,0,FS,B,P,B,P00,1114172937
D,2020-36-04,5466,P933BP00,933,B,B,P,B,P00,SHD,PBPD,9999,2019-09-26,2019-09-26,1,1,29.5,0,623.5,FS,B,P,B,C00,1114172073
D,2020-36-04,5466,Z171ZBR0,171,B,B,Z,Z,BR0,TEX,ESCF,2901,2019-11-29,2019-11-29,1,1,10.5,122.3,0,FS,B,P,B,P00,1114172684
D,2020-36-04,5466,P111BC00,111,B,B,P,B,C00,SHM,PBBT,9999,2019-12-10,2019-12-10,1,1,51.9,742.4,595,FS,B,Z,Z,BI0,1114171668
D,2020-36-04,5466,C733CC00,733,B,J,C,C,C00,CTS,CCBK,2100,2019-11-26,2019-12-13,14,-7,4.2,240.3,0,SS,B,S,A,000,1114171243
D,2020-36-04,5466,C941CC00,941,B,J,C,C,C00,SHD,CCBK,9999,2019-07-23,2019-08-26,14,-7,70.4,58.3,0,SS,B,S,A,000,1114171333
D,2020-36-04,5466,C142CP00,142,B,J,C,C,P00,CTS,CPBK,2100,2019-08-23,2019-10-10,32,-1,4.7,0,0,SS,J,C,C,C00,1114170956
D,2020-36-04,5466,Z633ZBR0,633,B,B,Z,Z,BR0,NO1,ESCF,2901,2019-12-10,2019-12-10,1,1,33,321,0,FS,B,P,B,P00,1114172876
D,2020-36-04,5466,P635BC00,635,B,B,P,B,C00,NO1,PBBT,6200,2019-12-03,2019-12-03,1,1,113.3,3557.5,3333.4,FS,B,Z,Z,BI0,1114171952
D,2020-36-04,5466,Z624ZBR0,624,B,B,Z,Z,BR0,NO1,ESCF,2901,2019-12-12,2019-12-12,1,1,32.7,317.5,0,FS,B,P,B,P00,1114172846
D,2020-36-04,5466,W752GA00,752,B,A,W,G,A00,BOS,WBHD,2204,2020-01-10,2020-01-29,11,-4,47.6,0,0,FS,B,S,A,000,1114172541
D,2020-36-04,5466,C236CC00,236,B,J,C,C,C00,CTS,CCBK,2100,2019-10-14,2019-11-11,21,-7,11.5,347,0,SS,B,S,A,000,1114171029
D,2020-36-04,5466,S910A000,910,B,B,S,A,000,SHD,SBBK,####,2019-08-16,2019-10-15,40,,730.5,2596.6,0,,,,,,
D,2020-36-04,5466,Z638ZBI0,638,B,B,Z,Z,BI0,NO1,ESCF,2901,2019-12-09,2019-12-10,2,6,66.7,334.5,0,FS,A,W,G,A00,1114172885
D,2020-36-04,5466,P224BC00,224,B,B,P,B,C00,NO1,PBBT,6200,2019-11-29,2019-11-29,1,1,117.9,3599.4,3370.6,FS,B,Z,Z,BI0,1114171753
D,2020-36-04,5466,P543BC00,543,B,B,P,B,C00,NO1,PBBT,6200,2020-01-10,2020-01-10,1,3,90.3,2391.9,2260.2,FS,B,Z,Z,BI0,1114171890
D,2020-36-04,5466,C543CC00,543,B,J,C,C,C00,CTS,CCBK,2100,2019-11-05,2019-11-22,14,-7,94.7,195.1,0,SS,B,S,A,000,1114171149
D,2020-36-04,5466,Z626ZBI0,626,B,B,Z,Z,BI0,NO1,ESCF,2901,2019-12-02,2019-12-03,2,3,63.9,320.1,0,FS,A,W,G,A00,1114172849
D,2020-36-04,5466,C252CC00,252,B,J,C,C,C00,CTS,CCBK,2100,2019-11-07,2019-12-10,24,-7,30.7,302.1,0,SS,B,S,A,000,1114171047
D,2020-36-04,5466,C9X1CC00,9X1,B,J,C,C,C00,SHD,CCBK,9999,2019-07-22,2019-08-30,19,-7,0,1.1,0,SS,B,S,A,000,1114171347
D,2020-36-04,5466,W736GA00,736,B,A,W,G,A00,BOS,WBHD,2204,2020-01-03,2020-01-09,5,-1,27.5,0,0,FS,B,S,A,000,1114172528
D,2020-36-04,5466,P226BP00,226,B,B,P,B,P00,TEX,PBPT,6200,2019-12-09,2019-12-17,7,1,196.5,8448.7,8514.3,FS,B,P,B,C00,1114171758
D,2020-36-04,5466,Z651ZBR0,651,B,B,Z,Z,BR0,NTA,ESCF,2901,2020-01-29,2020-01-29,1,1,24.7,291.6,0,FS,B,P,B,P00,1114172912
D,2020-36-04,5466,C834CP00,834,B,J,C,C,P00,CTS,CPBK,2100,2019-11-26,2019-12-27,23,-1,0,0,0,SS,J,C,C,C00,1114171302
D,2020-36-04,5466,Z110ZBR0,110,B,B,Z,Z,BR0,NO1,ESCF,2901,2019-11-05,2019-11-05,1,1,1.2,11.3,0,FS,B,P,B,P00,1114172630
D,2020-36-04,5466,P554BC00,554,B,B,P,B,C00,NO1,PBBT,6200,2020-01-10,2020-01-10,1,10,71.3,1878.8,1774.7,FS,B,Z,Z,BI0,1114171900
D,2020-36-04,5466,W273GC00,273,B,C,W,G,C00,GBS,WBHD,2204,2019-10-22,2019-11-11,15,4,34,0,0,SS,B,S,A,000,1114172340
D,2020-36-04,5466,W263GC00,263,B,C,W,G,C00,GBS,WBHD,2204,2019-10-23,2019-11-12,15,4,32.8,0,0,SS,B,S,A,000,1114172334
D,2020-36-04,5466,P653BP00,653,B,B,P,B,P00,NO1,PBPT,6200,2020-01-21,2020-02-03,7,1,1.3,6725,0,FS,B,P,B,C00,1114171993
D,2020-36-04,5466,C653CC00,653,B,J,C,C,C00,CTS,CCBK,2100,2019-12-02,2019-12-23,16,-7,20.8,279.9,0,SS,B,S,A,000,1114171213
D,2020-36-04,5466,P524BC00,524,B,B,P,B,C00,NO1,PBBT,6200,2019-12-24,2019-12-24,1,10,83.4,2304.6,2179.8,FS,B,Z,Z,BI0,1114171856
D,2020-36-04,5466,W536GC00,536,B,C,W,G,C00,NPS,WBHD,2204,2019-11-18,2019-11-26,7,4,34.2,0,0,SS,B,S,A,000,1114172411
D,2020-36-04,5466,U102GB00,102,B,B,U,G,B00,OOS,WBER,3103,2019-09-25,2019-10-07,8,-7,0,0,0,SS,B,W,G,B00,1114172091
D,2020-36-04,5466,S121A000,121,B,B,S,A,000,3DS,SBBK,####,2019-08-12,2019-09-26,31,,1189,1542.7,0,,,,,,
D,2020-36-04,5466,W526GA00,526,B,A,W,G,A00,BOS,WBHD,2204,2019-11-29,2019-12-04,4,-1,19.8,0,0,FS,B,S,A,000,1114172392
D,2020-36-04,5466,W229GA00,229,B,A,W,G,A00,BOS,WBHD,2204,2019-12-18,2019-12-26,6,-4,8.3,0,0,FS,B,S,A,000,1114172287
D,2020-36-04,5466,W625GA00,625,B,A,W,G,A00,BOS,WBHD,2204,2019-11-14,2019-11-27,10,-4,40.3,0,0,FS,B,S,A,000,1114172446
D,2020-36-04,5466,P108BP00,108,B,B,P,B,P00,NO1,PBPT,6200,2019-12-27,2020-01-08,7,1,157.4,1563.6,2226.8,FS,B,P,B,C00,1114171659
D,2020-36-04,5466,C803CC00,803,B,J,C,C,C00,CTS,CCBK,2100,2019-12-16,2019-12-27,9,-7,28.5,25.5,0,SS,B,S,A,000,1114171277
D,2020-36-04,5466,W802GA00,802,B,A,W,G,A00,BOS,WBHD,2204,2020-01-08,2020-01-10,3,-1,8.3,0,0,FS,B,S,A,000,1114172548
D,2020-36-04,5466,Z835ZBI0,835,B,B,Z,Z,BI0,NO1,ESCF,2901,2020-01-29,2020-01-29,1,2,46.6,209.9,0,FS,A,W,G,A00,1114172952
D,2020-36-04,5466,Z108ZBI0,108,B,B,Z,Z,BI0,NO1,ESCF,2901,2019-12-16,2019-12-16,1,5,28.7,143.7,0,FS,B,W,G,B00,1114172617
D,2020-36-04,5466,P531BC00,531,B,B,P,B,C00,NO1,PBBT,6200,2020-01-06,2020-01-06,1,1,101.4,2680.8,2532.5,FS,B,Z,Z,BI0,1114171868
D,2020-36-04,5466,P922BC00,922,B,B,P,B,C00,SHD,PBBD,9999,2019-09-20,2019-09-20,1,1,30.7,915.7,383,FS,B,W,G,B00,1114172064
D,2020-36-04,5466,S534A000,534,B,B,S,A,000,PBS,SBBK,####,2019-11-14,2019-12-02,13,,328.9,2049.1,0,,,,,,
D,2020-36-04,5466,U107GB00,107,B,B,U,G,B00,OOS,WBER,3103,2019-12-16,2019-12-26,8,-7,20,0,0,SS,B,W,G,B00,1114172094
D,2020-36-04,5466,Z533ZBR0,533,B,B,Z,Z,BR0,TEX,ESCF,2901,2019-12-17,2019-12-17,1,1,4.2,48.8,0,FS,B,P,B,P00,1114172806
D,2020-36-04,5466,P536BC00,536,B,B,P,B,C00,NO1,PBBT,6200,2020-01-06,2020-01-06,1,13,101.7,2750.9,2593.8,FS,B,Z,Z,BI0,1114171878
D,2020-36-04,5466,P251BP00,251,B,B,P,B,P00,NTA,PBPT,6200,2020-01-15,2020-01-23,7,1,177.5,7716.3,7964.7,FS,B,P,B,C00,1114171796
D,2020-36-04,5466,Z123ZBR0,123,B,B,Z,Z,BR0,NO1,ESCF,2901,2019-12-13,2019-12-16,2,1,32.1,373.7,0,FS,B,P,B,P00,1114172644
D,2020-36-04,5466,P836BC00,836,B,B,P,B,C00,NO1,PBBT,6200,2020-01-30,2020-01-30,1,3,58,1339.9,1791.5,FS,B,Z,Z,BI0,1114172044
D,2020-36-04,5466,C725CC00,725,B,J,C,C,C00,CTS,CCBK,2100,2019-11-27,2019-12-16,14,-7,115.5,182.3,0,SS,B,S,A,000,1114171229
D,2020-36-04,5466,C642CP00,642,B,J,C,C,P00,CTS,CPBK,2100,2019-11-19,2019-12-12,18,-1,10.9,0,0,SS,J,C,C,C00,1114171204
D,2020-36-04,5466,C436CC00,436,B,J,C,C,C00,CTS,CCBK,2100,2019-11-28,2019-12-09,8,-7,1.2,71.4,0,SS,B,S,A,000,1114171091
D,2020-36-04,5466,P651BP01,651,B,B,P,B,P01,NTA,PBPT,6200,2020-01-30,2020-01-31,2,1,0,0,0,FS,B,Z,Z,BR0,1114171988
D,2020-36-04,5466,P111BP00,111,B,B,P,B,P00,SHM,PBPT,9999,2019-12-11,2019-12-23,9,1,68.6,1615.2,1910.8,FS,B,P,B,C00,1114171669
D,2020-36-04,5466,P641BP00,641,B,B,P,B,P00,NTA,PBPT,6200,2020-01-15,2020-01-23,7,1,125.2,6484,6637.2,FS,B,P,B,C00,1114171975
D,2020-36-04,5466,C812CP00,812,B,J,C,C,P00,CTS,CPBK,2100,2019-11-19,2019-12-13,19,-1,0.1,0,0,SS,J,C,C,C00,1114171286
D,2020-36-04,5466,P931BP00,931,B,B,P,B,P00,SHD,PBPD,9999,2019-09-18,2019-09-18,1,1,35.5,0,624.6,FS,B,P,B,C00,1114172069
D,2020-36-04,5466,W192GS00,192,B,S,W,G,S00,GBS,WBER,3103,2019-10-16,2019-10-22,5,0,0,0,0,SS,B,S,A,000,1114172241
D,2020-36-04,5466,C544CC00,544,B,J,C,C,C00,CTS,CCBK,2100,2019-11-14,2019-12-02,13,-8,98.6,159.1,0,SS,B,S,A,000,1114171151
D,2020-36-04,5466,P283BP00,283,B,B,P,B,P00,NO1,PBPT,6200,2020-01-15,2020-01-23,7,1,104,4205.2,0,FS,B,P,B,C00,1114171822
D,2020-36-04,5466,P529BP00,529,B,B,P,B,P00,NTA,PBPT,6200,2020-01-07,2020-01-14,6,1,110.8,4390,4489.7,FS,B,P,B,C00,1114171867
D,2020-36-04,5466,C441CP00,441,B,J,C,C,P00,CTS,CPBK,2100,2019-12-27,2020-01-09,8,-1,1.3,0,0,SS,J,C,C,C00,1114171098
D,2020-36-04,5466,Z836ZBI0,836,B,B,Z,Z,BI0,NO1,ESCF,2901,2020-01-22,2020-01-22,1,2,28,131.5,0,FS,A,W,G,A00,1114172954
D,2020-36-04,5466,C743CP00,743,B,J,C,C,P00,CTS,CPBK,2100,2019-12-19,2020-01-10,14,-1,7.3,0,0,SS,J,C,C,C00,1114171262
D,2020-36-04,5466,C671CC00,671,B,J,C,C,C00,CTS,CCBK,2100,2019-10-22,2019-11-15,19,-7,16.6,191.7,0,SS,B,S,A,000,1114171219
D,2020-36-04,5466,W743GC00,743,B,C,W,G,C00,PBS,WBHD,2204,2020-01-09,2020-01-17,7,4,0,0,0,SS,B,S,A,000,1114172538
D,2020-36-04,5466,W522GA00,522,B,A,W,G,A00,BOS,WBHD,2204,2019-12-16,2019-12-19,4,-1,21.9,0,0,FS,B,S,A,000,1114172384
D,2020-36-04,5466,P204BP00,204,B,B,P,B,P00,NO2,PBPT,6200,2019-12-31,2020-01-09,6,1,150.6,7691.7,7782.7,FS,B,P,B,C00,1114171727
D,2020-36-04,5466,Z671ZBR0,671,B,B,Z,Z,BR0,NO1,ESCF,2901,2019-12-18,2019-12-18,1,1,21.2,205.7,0,FS,B,P,B,P00,1114172922
D,2020-36-04,5466,Z226ZBR0,226,B,B,Z,Z,BR0,TEX,ESCF,2901,2019-12-18,2019-12-18,1,1,23.1,224.1,0,FS,B,P,B,P00,1114172708
D,2020-36-04,5466,Z533ZBI0,533,B,B,Z,Z,BI0,TEX,ESCF,2901,2019-12-02,2019-12-02,1,3,9.8,48.8,0,FS,A,W,G,A00,1114172805
D,2020-36-04,5466,W104GA00,104,B,A,W,G,A00,GOS,WBHD,2204,2019-11-19,2019-12-17,21,-4,782,0,0,FS,B,S,A,000,1114172128
D,2020-36-04,5466,Z639ZBI0,639,B,B,Z,Z,BI0,NTA,ESCF,2901,2020-01-07,2020-01-07,1,2,74.9,312.6,0,FS,A,W,G,A00,1114172887
D,2020-36-04,5466,S143A000,143,B,B,S,A,000,GBS,SBBK,####,2019-10-15,2019-11-18,25,,1046,2376.7,0,,,,,,
D,2020-36-04,5466,P641BP01,641,B,B,P,B,P01,NTA,PBPT,6200,2020-01-30,2020-01-31,2,1,0,0,0,FS,B,Z,Z,BR0,1114171976
D,2020-36-04,5466,C921CP00,921,B,J,C,C,P00,CTS,CPBK,2100,2019-07-16,2019-08-19,14,-1,7,0,0,SS,J,C,C,C00,1114171322
D,2020-36-04,5466,S234A000,234,B,B,S,A,000,P+3,SBBK,####,2019-10-29,2019-11-27,22,,993.6,2871.9,0,,,,,,
D,2020-36-04,5466,P193BP00,193,B,B,P,B,P00,NTA,PBPT,6200,2019-12-16,2019-12-24,7,1,104.2,2201.4,3841.4,FS,B,P,B,C00,1114171723
D,2020-36-04,5466,U143GB00,143,B,B,U,G,B00,OOS,WBER,3103,2019-11-08,2019-11-19,8,-7,69.5,0,0,SS,B,W,G,B00,1114172110
D,2020-36-04,5466,P235BP00,235,B,B,P,B,P00,TEX,PBPT,6200,2019-12-05,2019-12-13,7,1,189.3,8263,8531.5,FS,B,P,B,C00,1114171776
D,2020-36-04,5466,C721CC00,721,B,J,C,C,C00,CTS,CCBK,2100,2019-10-09,2019-10-28,14,-7,113.1,174.1,0,SS,B,S,A,000,1114171221
D,2020-36-04,5466,Z102ZBR0,102,B,B,Z,Z,BR0,NO1,ESCF,2901,2019-11-07,2019-11-07,1,1,0.5,5.3,0,FS,B,P,B,P00,1114172608
D,2020-36-04,5466,W135GS00,135,B,S,W,G,S00,PSA,WBER,3123,2019-10-23,2019-12-10,35,0,3.4,0,0,SS,B,S,A,000,1114172199
D,2020-36-04,5466,C641CP00,641,B,J,C,C,P00,CTS,CPBK,2100,2019-11-22,2019-12-09,12,-1,10.3,0,0,SS,J,C,C,C00,1114171202
D,2020-36-04,5466,W206GC00,206,B,C,W,G,C00,PBS,WBHD,2204,2019-11-27,2019-12-05,7,4,126.7,0,0,SS,B,S,A,000,1114172253
D,2020-36-04,5466,W922GB00,922,B,B,W,G,B00,SHD,WBAD,9999,2019-08-27,2019-09-19,16,-6,299.2,153,0,FS,B,S,A,000,1114172593
D,2020-36-04,5466,C727CP00,727,B,J,C,C,P00,CTS,CPBK,2100,2019-12-10,2019-12-30,14,-1,6.3,0,0,SS,J,C,C,C00,1114171234
D,2020-36-04,5466,P905BC00,905,B,B,P,B,C00,SHD,PBBD,9999,2019-10-04,2019-10-04,1,1,55.1,1289,651.5,FS,B,W,G,B00,1114172050
D,2020-36-04,5466,Z123ZBI0,123,B,B,Z,Z,BI0,NO1,ESCF,2901,2019-11-28,2019-12-02,3,1,74.5,373.9,0,FS,B,W,G,B00,1114172643
D,2020-36-04,5466,Z241ZBI0,241,B,B,Z,Z,BI0,NTA,ESCF,2901,2020-01-06,2020-01-07,2,4,61.9,258.8,0,FS,A,W,G,A00,1114172735
D,2020-36-04,5466,Z805ZBI0,805,B,B,Z,Z,BI0,SHM,ESCF,9999,2020-01-21,2020-01-21,1,7,7.2,36.9,0,FS,A,W,G,A00,1114172926
D,2020-36-04,5466,P261BP01,261,B,B,P,B,P01,NO1,PBPT,6200,2019-12-04,2019-12-06,3,1,0,0,0,FS,B,Z,Z,BR0,1114171805
D,2020-36-04,5466,Z124ZBR0,124,B,B,Z,Z,BR0,NO1,ESCF,2901,2019-12-16,2019-12-17,2,1,21.8,252.7,0,FS,B,P,B,P00,1114172646
D,2020-36-04,5466,S124A000,124,B,B,S,A,000,N+3,SBBK,####,2019-10-17,2019-11-19,24,,817.2,1825.9,0,,,,,,
D,2020-36-04,5466,P124BC00,124,B,B,P,B,C00,NO1,PBBT,6200,2019-12-04,2019-12-04,1,1,74.4,1256.6,1729.5,FS,B,Z,Z,BI0,1114171680
D,2020-36-04,5466,W521GA00,521,B,A,W,G,A00,BOS,WBHD,2204,2019-12-05,2019-12-31,18,-4,105,0,0,FS,B,S,A,000,1114172382
D,2020-36-04,5466,S752A000,752,B,B,S,A,000,PBS,SBBK,####,2019-12-24,2020-01-16,15,,411,2020.7,0,,,,,,
D,2020-36-04,5466,Z122ZBR0,122,B,B,Z,Z,BR0,SSC,ESCF,9999,2019-11-01,2019-11-01,1,1,19,209.5,0,FS,B,P,B,P00,1114172642
D,2020-36-04,5466,C431CC00,431,B,J,C,C,C00,CTS,CCBK,2100,2019-10-28,2019-11-07,9,-8,1.5,61.1,0,SS,B,S,A,000,1114171085
D,2020-36-04,5466,C521CC00,521,B,J,C,C,C00,CTS,CCBK,2100,2019-11-13,2019-11-29,13,-7,123.6,247.4,0,SS,B,S,A,000,1114171109
D,2020-36-04,5466,W812GA00,812,B,A,W,G,A00,S-W,WBHD,3122,2019-11-29,2019-12-27,20,-19,22.4,0,0,FS,B,S,A,000,1114172558
D,2020-36-04,5466,C551CC00,551,B,J,C,C,C00,CTS,CCBK,2100,2019-10-30,2019-11-14,12,-7,4.7,226.6,0,SS,B,S,A,000,1114171153
D,2020-36-04,5466,C428CP00,428,B,J,C,C,P00,CTS,CPBK,2100,2019-12-10,2019-12-19,8,-1,3.6,0,0,SS,J,C,C,C00,1114171084
D,2020-36-04,5466,W428GA00,428,B,A,W,G,A00,BOS,WBHD,2204,2020-01-03,2020-01-08,4,-1,16.7,0,0,FS,B,S,A,000,1114172355
D,2020-36-04,5466,P923BC00,923,B,B,P,B,C00,SHD,PBBD,9999,2019-09-25,2019-09-25,1,1,35.8,1007.2,430.2,FS,B,W,G,B00,1114172066
D,2020-36-04,5466,Z538ZBI0,538,B,B,Z,Z,BI0,NO1,ESCF,2901,2020-01-08,2020-01-08,1,4,4.2,21.2,0,FS,A,W,G,A00,1114172815
D,2020-36-04,5466,P633BP01,633,B,B,P,B,P01,NO1,PBPT,6200,2019-12-11,2019-12-13,3,1,0,0,0,FS,B,Z,Z,BR0,1114171948
D,2020-36-04,5466,C623CP00,623,B,J,C,C,P00,CTS,CPBK,2100,2019-10-16,2019-11-04,14,-1,12.2,0,0,SS,J,C,C,C00,1114171170
D,2020-36-04,5466,S923A000,923,B,B,S,A,000,SHD,SBBK,####,2019-08-20,2019-09-09,15,,336.1,969.4,0,,,,,,
D,2020-36-04,5466,C104CP00,104,B,J,C,C,P00,CTS,CPBK,2100,2019-10-17,2019-11-12,19,-1,4.6,0,0,SS,J,C,C,C00,1114170918
