COMPANYID,CASENO,PROJECTNO,ACTIVITYCODE,LOCATIONCODE,LOCATIONTYPE,STAGECODE,FLAGCODE,PROCESSCODE,PROCESSSERNO,SHOPCODE,WORKCODE,SECTCODE,PLANSTARTDATE,PLANFINISHDATE,PLANDURATION,LAG,MH1,VOL1,VOL2,RELATIONTYPE,PREVSTAGECODE,PREVFLAGCODE,PREVPROCESSCODE,PREVPROCESSSERNO,RELATIONNO
D,2020-36-04,5466,Z63CZPR0,63C,P,P,Z,Z,PR0,NO1,ESCF,2901,2020-01-10,2020-01-10,1,1,93.1,99.3,0,FS,P,P,P,P00,1114318583
D,2020-36-04,5466,E23BP000,23B,P,P,E,P,000,NO1,EHPT,4100,2019-12-09,2019-12-31,16,0,200.3,168.1,0,SS,P,T,O,000,1114318584
D,2020-36-04,5466,Z20NZPR0,20N,P,P,Z,Z,PR0,NO1,ESCF,2901,2020-03-03,2020-03-03,1,1,311.3,324.2,0,FS,P,P,P,P00,1114318585
D,2020-36-04,5466,Z23AZPI0,23A,P,P,Z,Z,PI0,NO1,ESCF,2901,2019-12-09,2019-12-17,7,0,237.1,197.5,0,SS,P,E,P,000,1114318586
D,2020-36-04,5466,Z62DZPR0,62D,P,P,Z,Z,PR0,NO1,ESCF,2901,2020-01-15,2020-01-15,1,1,64,68.7,0,FS,P,P,P,P00,1114318587
D,2020-36-04,5466,E62DPM00,62D,P,P,E,P,M00,NO1,EHPS,4100,2020-01-16,2020-01-17,2,,8,,0,,,,,,
D,2020-36-04,5466,T62DO000,62D,P,P,T,O,000,NO1,####,####,2019-12-23,2020-01-17,17,,0,0,0,,,,,,
D,2020-36-04,5466,W62DOP00,62D,P,P,W,O,P00,NO1,####,####,2019-12-23,2020-01-09,11,0,0,0,0,SS,P,E,P,000,1114318590
D,2020-36-04,5466,A62DO000,62D,P,P,A,O,000,NO1,####,####,2019-12-23,2020-01-17,17,0,0,0,0,SS,P,E,P,000,1114318591
D,2020-36-04,5466,E62DP000,62D,P,P,E,P,000,NO1,EHPT,4100,2019-12-23,2020-01-09,11,0,143.7,111.2,0,SS,P,T,O,000,1114318592
D,2020-36-04,5466,E50MP000,50M,P,P,E,P,000,NO1,EHPT,4100,2020-01-22,2020-02-04,7,0,66,35.1,0,SS,P,T,O,000,1114318593
D,2020-36-04,5466,A91AO000,91A,P,P,A,O,000,SHD,####,####,2019-09-30,2020-02-11,90,0,0,0,0,SS,P,E,P,000,1114318594
D,2020-36-04,5466,E20JPM00,20J,P,P,E,P,M00,NPE,EHPS,4400,2020-03-02,2020-03-03,2,-2,27.7,,0,SS,D,Z,Z,DI0,1114318595
D,2020-36-04,5466,E62APS00,62A,P,P,E,P,S00,NO1,EHPS,4100,2019-12-24,2020-01-06,7,0,17.5,,0,SS,P,E,P,000,1114318596
D,2020-36-04,5466,P62APP00,62A,P,P,P,P,P00,NO1,PH00,6302,2020-01-13,2020-01-17,5,1,93.7,0,0,FS,P,W,O,P00,1114318597
D,2020-36-04,5466,T62AO000,62A,P,P,T,O,000,NO1,####,####,2019-12-24,2020-01-29,21,,0,0,0,,,,,,
D,2020-36-04,5466,W62AOP00,62A,P,P,W,O,P00,NO1,####,####,2019-12-24,2020-01-10,11,0,0,0,0,SS,P,E,P,000,1114318599
D,2020-36-04,5466,A63AO000,63A,P,P,A,O,000,NO1,####,####,2019-12-24,2020-01-29,21,0,0,0,0,SS,P,E,P,000,1114318600
D,2020-36-04,5466,E22AP000,22A,P,P,E,P,000,NO1,EHPT,4100,2019-12-09,2019-12-30,15,0,273.3,224.5,0,SS,P,T,O,000,1114318601
D,2020-36-04,5466,E22APG00,22A,P,P,E,P,G00,NO1,EHPF,4100,2019-12-11,2019-12-30,13,2,224.4,224.5,0,SS,P,E,P,000,1114318602
D,2020-36-04,5466,Z23AZPR0,23A,P,P,Z,Z,PR0,NO1,ESCF,2901,2020-01-07,2020-01-07,1,1,117.1,124.5,0,FS,P,P,P,P00,1114318603
D,2020-36-04,5466,T50NO000,50N,P,P,T,O,000,NO1,####,####,2020-01-22,2020-02-10,11,,0,0,0,,,,,,
D,2020-36-04,5466,T23BO000,23B,P,P,T,O,000,NO1,####,####,2019-12-09,2020-01-10,22,,0,0,0,,,,,,
D,2020-36-04,5466,T90AO000,90A,P,P,T,O,000,SHD,####,####,2019-09-23,2020-02-10,94,,0,0,0,,,,,,
D,2020-36-04,5466,T50GO000,50G,P,P,T,O,000,NO1,####,####,2020-01-21,2020-02-10,12,,0,0,0,,,,,,
D,2020-36-04,5466,W50GOP00,50G,P,P,W,O,P00,NO1,####,####,2020-01-21,2020-02-03,7,0,0,0,0,SS,P,E,P,000,1114318608
D,2020-36-04,5466,E63GPG00,63G,P,P,E,P,G00,NO1,EHPF,4100,2020-01-14,2020-01-23,8,2,120.8,117.5,0,SS,P,E,P,000,1114318609
D,2020-36-04,5466,W63GOP00,63G,P,P,W,O,P00,NO1,####,####,2020-01-10,2020-01-23,10,0,0,0,0,SS,P,E,P,000,1114318610
D,2020-36-04,5466,E63GPS00,63G,P,P,E,P,S00,NO1,EHPS,4100,2020-01-10,2020-01-22,9,0,24.7,,0,SS,P,E,P,000,1114318611
D,2020-36-04,5466,A63GO000,63G,P,P,A,O,000,NO1,####,####,2020-01-10,2020-02-04,15,0,0,0,0,SS,P,E,P,000,1114318612
D,2020-36-04,5466,E63GP000,63G,P,P,E,P,000,NO1,EHPT,4100,2020-01-10,2020-01-23,10,0,153.7,117.5,0,SS,P,T,O,000,1114318613
D,2020-36-04,5466,P63GPP00,63G,P,P,P,P,P00,NO1,PH00,6302,2020-01-29,2020-01-31,3,1,153.2,0,0,FS,P,W,O,P00,1114318614
D,2020-36-04,5466,Z63HZPI0,63H,P,P,Z,Z,PI0,NO1,ESCF,2901,2020-01-16,2020-01-21,4,0,184.5,153.3,0,SS,P,E,P,000,1114318615
D,2020-36-04,5466,Z63HZPR0,63H,P,P,Z,Z,PR0,NO1,ESCF,2901,2020-02-06,2020-02-06,1,1,97.7,104.5,0,FS,P,P,P,P00,1114318616
D,2020-36-04,5466,E63HPM00,63H,P,P,E,P,M00,NO1,EHPS,4100,2020-02-06,2020-02-07,2,,8.2,,0,,,,,,
D,2020-36-04,5466,T63HO000,63H,P,P,T,O,000,NO1,####,####,2020-01-16,2020-02-07,14,,0,0,0,,,,,,
D,2020-36-04,5466,W63HOP00,63H,P,P,W,O,P00,NO1,####,####,2020-01-16,2020-01-31,9,0,0,0,0,SS,P,E,P,000,1114318619
D,2020-36-04,5466,A63HO000,63H,P,P,A,O,000,NO1,####,####,2020-01-16,2020-02-07,14,0,0,0,0,SS,P,E,P,000,1114318620
D,2020-36-04,5466,E63HP000,63H,P,P,E,P,000,NO1,EHPT,4100,2020-01-16,2020-01-31,9,0,183.4,141.8,0,SS,P,T,O,000,1114318621
D,2020-36-04,5466,E63HPG00,63H,P,P,E,P,G00,NO1,EHPF,4100,2020-01-20,2020-01-31,7,2,149.5,141.8,0,SS,P,E,P,000,1114318622
D,2020-36-04,5466,Z12DZPR0,12D,P,P,Z,Z,PR0,NO1,ESCF,2901,2020-01-22,2020-01-22,1,1,143.4,152.7,0,FS,P,P,P,P00,1114318623
D,2020-36-04,5466,Z50KZPI0,50K,P,P,Z,Z,PI0,NPE,ESCF,2901,2020-01-15,2020-01-16,2,0,0,0,0,SS,P,E,P,000,1114318624
D,2020-36-04,5466,Z50KZPR0,50K,P,P,Z,Z,PR0,NPE,ESCF,2901,2020-02-04,2020-02-04,1,1,0,0,0,FS,P,P,P,P00,1114318625
D,2020-36-04,5466,E63AP000,63A,P,P,E,P,000,NO1,EHPT,4100,2019-12-24,2020-01-10,11,0,101.8,64.1,0,SS,P,T,O,000,1114318626
D,2020-36-04,5466,E63APG00,63A,P,P,E,P,G00,NO1,EHPF,4100,2019-12-27,2020-01-10,9,2,74,64.1,0,SS,P,E,P,000,1114318627
D,2020-36-04,5466,E63APS00,63A,P,P,E,P,S00,NO1,EHPS,4100,2019-12-24,2020-01-07,8,0,17.5,,0,SS,P,E,P,000,1114318628
D,2020-36-04,5466,W50AOP00,50A,P,P,W,O,P00,NO1,####,####,2020-01-16,2020-01-23,6,0,0,0,0,SS,P,E,P,000,1114318629
D,2020-36-04,5466,A50BO000,50B,P,P,A,O,000,NO1,####,####,2020-01-20,2020-02-10,13,0,0,0,0,SS,P,E,P,000,1114318630
D,2020-36-04,5466,E13EPG00,13E,P,P,E,P,G00,NO1,EHPF,4100,2020-01-06,2020-01-22,13,2,396.5,401,0,SS,P,E,P,000,1114318631
D,2020-36-04,5466,T12EO000,12E,P,P,T,O,000,NO1,####,####,2019-12-26,2020-02-03,23,,0,0,0,,,,,,
D,2020-36-04,5466,W12EOP00,12E,P,P,W,O,P00,NO1,####,####,2019-12-26,2020-01-20,16,0,0,0,0,SS,P,E,P,000,1114318633
D,2020-36-04,5466,P50MPP00,50M,P,P,P,P,P00,NO1,PH00,6302,2020-02-05,2020-02-10,4,1,79.1,0,0,FS,P,W,O,P00,1114318634
D,2020-36-04,5466,Z62FZPI0,62F,P,P,Z,Z,PI0,NO1,ESCF,2901,2019-12-26,2019-12-31,4,0,138.8,115.5,0,SS,P,E,P,000,1114318635
D,2020-36-04,5466,Z62FZPR0,62F,P,P,Z,Z,PR0,NO1,ESCF,2901,2020-01-22,2020-01-22,1,1,62.8,66.7,0,FS,P,P,P,P00,1114318636
D,2020-36-04,5466,E62FPM00,62F,P,P,E,P,M00,NO1,EHPS,4100,2020-01-29,2020-01-30,2,,8.7,,0,,,,,,
D,2020-36-04,5466,T62FO000,62F,P,P,T,O,000,NO1,####,####,2019-12-26,2020-01-30,21,,0,0,0,,,,,,
D,2020-36-04,5466,W62FOP00,62F,P,P,W,O,P00,NO1,####,####,2019-12-26,2020-01-16,14,0,0,0,0,SS,P,E,P,000,1114318639
D,2020-36-04,5466,A62FO000,62F,P,P,A,O,000,NO1,####,####,2019-12-26,2020-01-30,21,0,0,0,0,SS,P,E,P,000,1114318640
D,2020-36-04,5466,E62FP000,62F,P,P,E,P,000,NO1,EHPT,4100,2019-12-26,2020-01-16,14,0,195.7,152.3,0,SS,P,T,O,000,1114318641
