COMPANYID,RELATIONNO,CASENO,PROJECTNO,PREVACTIVITYCODE,NEXTACTIVITYCODE,RELATIONTYPE,PITCH,LAG,NETWORKID,LOCATIONCODE,LOCATIONTYPE,CREATEDATE,CREATEUSER,UPDATEDATE,UPDATEUSER,FLAGCODE,PROCESSCODE,PROCESSSERNO
D,1114318510,2020-36-04,5466,E62HP000,E62HPS00,SS,,0,,62H,P,2020-04-21,1008003,,,,,
D,1114293593,2020-36-04,5466,E632DS00,E632DG00,FS,,-3,,632,E,2020-04-21,1008003,,,,,
D,1114293697,2020-36-04,5466,Z632ZDI0,E632DS00,FS,,1,,632,E,2020-04-21,1008003,,,,,
D,1114293578,2020-36-04,5466,E63ADS00,E63ADG00,FS,,-3,,63A,E,2020-04-21,1008003,,,,,
D,1114293579,2020-36-04,5466,Z63AZDI0,E63ADS00,FS,,1,,63A,E,2020-04-21,1008003,,,,,
D,1114318626,2020-36-04,5466,T63AO000,E63AP000,SS,,0,,63A,P,2020-04-21,1008003,,,,,
D,1114318627,2020-36-04,5466,E63AP000,E63APG00,SS,,2,,63A,P,2020-04-21,1008003,2020-05-14,1005840,,,
D,1114318628,2020-36-04,5466,E63AP000,E63APS00,SS,,0,,63A,P,2020-04-21,1008003,,,,,
D,1114293580,2020-36-04,5466,E63CDS00,E63CDG00,FS,,-3,,63C,E,2020-04-21,1008003,,,,,
D,1114293581,2020-36-04,5466,Z63CZDI0,E63CDS00,FS,,1,,63C,E,2020-04-21,1008003,,,,,
D,1114318465,2020-36-04,5466,T63CO000,E63CP000,SS,,0,,63C,P,2020-04-21,1008003,,,,,
D,1114318466,2020-36-04,5466,E63CP000,E63CPG00,SS,,2,,63C,P,2020-04-21,1008003,2020-05-14,1005840,,,
D,1114318288,2020-36-04,5466,E63CP000,E63CPS00,SS,,0,,63C,P,2020-04-21,1008003,,,,,
D,1114293689,2020-36-04,5466,E63DDS00,E63DDG00,FS,,-3,,63D,E,2020-04-21,1008003,,,,,
D,1114293690,2020-36-04,5466,Z63DZDI0,E63DDS00,FS,,1,,63D,E,2020-04-21,1008003,,,,,
D,1114318238,2020-36-04,5466,T63DO000,E63DP000,SS,,0,,63D,P,2020-04-21,1008003,,,,,
D,1114318239,2020-36-04,5466,E63DP000,E63DPG00,SS,,2,,63D,P,2020-04-21,1008003,2020-05-14,1005840,,,
D,1114318240,2020-36-04,5466,E63DP000,E63DPS00,SS,,0,,63D,P,2020-04-21,1008003,,,,,
D,1114293560,2020-36-04,5466,E63EDS00,E63EDG00,FS,,-3,,63E,E,2020-04-21,1008003,,,,,
D,1114293561,2020-36-04,5466,Z63EZDI0,E63EDS00,FS,,1,,63E,E,2020-04-21,1008003,,,,,
D,1114318571,2020-36-04,5466,T63EO000,E63EP000,SS,,0,,63E,P,2020-04-21,1008003,,,,,
D,1114318572,2020-36-04,5466,E63EP000,E63EPG00,SS,,2,,63E,P,2020-04-21,1008003,2020-05-14,1005840,,,
D,1114318573,2020-36-04,5466,E63EP000,E63EPS00,SS,,0,,63E,P,2020-04-21,1008003,,,,,
D,1114293566,2020-36-04,5466,E63FDS00,E63FDG00,FS,,-3,,63F,E,2020-04-21,1008003,,,,,
D,1114293567,2020-36-04,5466,Z63FZDI0,E63FDS00,FS,,1,,63F,E,2020-04-21,1008003,,,,,
D,1114318344,2020-36-04,5466,T63FO000,E63FP000,SS,,0,,63F,P,2020-04-21,1008003,,,,,
D,1114318345,2020-36-04,5466,E63FP000,E63FPG00,SS,,2,,63F,P,2020-04-21,1008003,2020-05-14,1005840,,,
D,1114318346,2020-36-04,5466,E63FP000,E63FPS00,SS,,0,,63F,P,2020-04-21,1008003,,,,,
D,1114293632,2020-36-04,5466,E63GDS00,E63GDG00,FS,,-3,,63G,E,2020-04-21,1008003,,,,,
D,1114293631,2020-36-04,5466,Z63GZDI0,E63GDS00,FS,,1,,63G,E,2020-04-21,1008003,,,,,
D,1114318613,2020-36-04,5466,T63GO000,E63GP000,SS,,0,,63G,P,2020-04-21,1008003,,,,,
D,1114318609,2020-36-04,5466,E63GP000,E63GPG00,SS,,2,,63G,P,2020-04-21,1008003,2020-05-14,1005840,,,
D,1114318611,2020-36-04,5466,E63GP000,E63GPS00,SS,,0,,63G,P,2020-04-21,1008003,,,,,
D,1114293635,2020-36-04,5466,E63HDS00,E63HDG00,FS,,-3,,63H,E,2020-04-21,1008003,,,,,
D,1114293634,2020-36-04,5466,Z63HZDI0,E63HDS00,FS,,1,,63H,E,2020-04-21,1008003,,,,,
D,1114318621,2020-36-04,5466,T63HO000,E63HP000,SS,,0,,63H,P,2020-04-21,1008003,,,,,
D,1114318622,2020-36-04,5466,E63HP000,E63HPG00,SS,,2,,63H,P,2020-04-21,1008003,2020-05-14,1005840,,,
D,1114318100,2020-36-04,5466,E63HP000,E63HPS00,SS,,0,,63H,P,2020-04-21,1008003,,,,,
D,1114293583,2020-36-04,5466,E723DS00,E723DG00,FS,,-3,,723,E,2020-04-21,1008003,,,,,
D,1114293529,2020-36-04,5466,Z723ZDI0,E723DS00,FS,,1,,723,E,2020-04-21,1008003,,,,,
D,1114293543,2020-36-04,5466,E724DS00,E724DG00,FS,,-3,,724,E,2020-04-21,1008003,,,,,
D,1114293544,2020-36-04,5466,Z724ZDI0,E724DS00,FS,,1,,724,E,2020-04-21,1008003,,,,,
D,1114293706,2020-36-04,5466,E725DS00,E725DG00,FS,,-3,,725,E,2020-04-21,1008003,,,,,
D,1114293707,2020-36-04,5466,Z725ZDI0,E725DS00,FS,,1,,725,E,2020-04-21,1008003,,,,,
D,1114293712,2020-36-04,5466,E726DS00,E726DG00,FS,,-3,,726,E,2020-04-21,1008003,,,,,
D,1114293713,2020-36-04,5466,Z726ZDI0,E726DS00,FS,,1,,726,E,2020-04-21,1008003,,,,,
D,1114293647,2020-36-04,5466,E727DS00,E727DG00,FS,,-3,,727,E,2020-04-21,1008003,,,,,
D,1114293604,2020-36-04,5466,Z727ZDI0,E727DS00,FS,,1,,727,E,2020-04-21,1008003,,,,,
D,1114293673,2020-36-04,5466,E728DS00,E728DG00,FS,,-3,,728,E,2020-04-21,1008003,,,,,
D,1114293674,2020-36-04,5466,Z728ZDI0,E728DS00,FS,,1,,728,E,2020-04-21,1008003,,,,,
D,1114293714,2020-36-04,5466,E733DS00,E733DG00,FS,,-3,,733,E,2020-04-21,1008003,,,,,
D,1114293715,2020-36-04,5466,Z733ZDI0,E733DS00,FS,,1,,733,E,2020-04-21,1008003,,,,,
D,1114293680,2020-36-04,5466,E734DS00,E734DG00,FS,,-3,,734,E,2020-04-21,1008003,,,,,
D,1114293684,2020-36-04,5466,Z734ZDI0,E734DS00,FS,,1,,734,E,2020-04-21,1008003,,,,,
D,1114293709,2020-36-04,5466,E735DS00,E735DG00,FS,,-3,,735,E,2020-04-21,1008003,,,,,
D,1114293710,2020-36-04,5466,Z735ZDI0,E735DS00,FS,,1,,735,E,2020-04-21,1008003,,,,,
D,1114293554,2020-36-04,5466,E736DS00,E736DG00,FS,,-3,,736,E,2020-04-21,1008003,,,,,
D,1114293555,2020-36-04,5466,Z736ZDI0,E736DS00,FS,,1,,736,E,2020-04-21,1008003,,,,,
D,1114293606,2020-36-04,5466,E737DS00,E737DG00,FS,,-3,,737,E,2020-04-21,1008003,,,,,
D,1114293607,2020-36-04,5466,Z737ZDI0,E737DS00,FS,,1,,737,E,2020-04-21,1008003,,,,,
D,1114293676,2020-36-04,5466,E738DS00,E738DG00,FS,,-3,,738,E,2020-04-21,1008003,,,,,
D,1114293677,2020-36-04,5466,Z738ZDI0,E738DS00,FS,,1,,738,E,2020-04-21,1008003,,,,,
D,1114293725,2020-36-04,5466,E80ADS00,E80ADG00,FS,,-3,,80A,E,2020-04-21,1008003,,,,,
D,1114293726,2020-36-04,5466,Z80AZDI0,E80ADS00,FS,,1,,80A,E,2020-04-21,1008003,,,,,
D,1114318267,2020-36-04,5466,T80AO000,E80AP000,SS,,0,,80A,P,2020-04-21,1008003,,,,,
D,1114318326,2020-36-04,5466,E80AP000,E80APG00,SS,,2,,80A,P,2020-04-21,1008003,2020-05-14,1005840,,,
D,1114318327,2020-36-04,5466,E80AP000,E80APS00,SS,,0,,80A,P,2020-04-21,1008003,,,,,
D,1114293538,2020-36-04,5466,E80BDS00,E80BDG00,FS,,-3,,80B,E,2020-04-21,1008003,,,,,
D,1114293539,2020-36-04,5466,Z80BZDI0,E80BDS00,FS,,1,,80B,E,2020-04-21,1008003,,,,,
D,1114318328,2020-36-04,5466,T80BO000,E80BP000,SS,,0,,80B,P,2020-04-21,1008003,,,,,
D,1114318330,2020-36-04,5466,E80BP000,E80BPG00,SS,,2,,80B,P,2020-04-21,1008003,2020-05-14,1005840,,,
D,1114318331,2020-36-04,5466,E80BP000,E80BPS00,SS,,0,,80B,P,2020-04-21,1008003,,,,,
D,1114293532,2020-36-04,5466,E80CDS00,E80CDG00,FS,,-3,,80C,E,2020-04-21,1008003,,,,,
D,1114293533,2020-36-04,5466,Z80CZDI0,E80CDS00,FS,,1,,80C,E,2020-04-21,1008003,,,,,
D,1114318478,2020-36-04,5466,T80CO000,E80CP000,SS,,0,,80C,P,2020-04-21,1008003,,,,,
D,1114318325,2020-36-04,5466,E80CP000,E80CPG00,SS,,2,,80C,P,2020-04-21,1008003,2020-05-14,1005840,,,
D,1114318383,2020-36-04,5466,E80CP000,E80CPS00,SS,,0,,80C,P,2020-04-21,1008003,,,,,
D,1114293535,2020-36-04,5466,E80DDS00,E80DDG00,FS,,-3,,80D,E,2020-04-21,1008003,,,,,
D,1114293536,2020-36-04,5466,Z80DZDI0,E80DDS00,FS,,1,,80D,E,2020-04-21,1008003,,,,,
D,1114318370,2020-36-04,5466,T80DO000,E80DP000,SS,,0,,80D,P,2020-04-21,1008003,,,,,
D,1114318372,2020-36-04,5466,E80DP000,E80DPG00,SS,,2,,80D,P,2020-04-21,1008003,2020-05-14,1005840,,,
D,1114318373,2020-36-04,5466,E80DP000,E80DPS00,SS,,0,,80D,P,2020-04-21,1008003,,,,,
D,1114293700,2020-36-04,5466,E90ADS00,E90ADG00,FS,,-3,,90A,E,2020-04-21,1008003,,,,,
D,1114293701,2020-36-04,5466,Z90AZDI0,E90ADS00,FS,,1,,90A,E,2020-04-21,1008003,,,,,
D,1114318230,2020-36-04,5466,T90AO000,E90AP000,SS,,0,,90A,P,2020-04-21,1008003,,,,,
D,1114318210,2020-36-04,5466,E90AP000,E90APG00,SS,,2,,90A,P,2020-04-21,1008003,2020-05-14,1005840,,,
D,1114318440,2020-36-04,5466,E90AP000,E90APS00,SS,,0,,90A,P,2020-04-21,1008003,,,,,
D,1114293694,2020-36-04,5466,E91ADS00,E91ADG00,FS,,-3,,91A,E,2020-04-21,1008003,,,,,
D,1114293702,2020-36-04,5466,Z91AZDI0,E91ADS00,FS,,1,,91A,E,2020-04-21,1008003,,,,,
D,1114318153,2020-36-04,5466,T91AO000,E91AP000,SS,,0,,91A,P,2020-04-21,1008003,,,,,
D,1114318435,2020-36-04,5466,E91AP000,E91APG00,SS,,2,,91A,P,2020-04-21,1008003,2020-05-14,1005840,,,
D,1114318387,2020-36-04,5466,E91AP000,E91APS00,SS,,0,,91A,P,2020-04-21,1008003,,,,,
D,1114171646,2020-36-04,5466,Z101ZBI0,P101BC00,FS,,5,,101,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114171647,2020-36-04,5466,P101BC00,P101BP00,FS,,1,,101,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171648,2020-36-04,5466,Z102ZBI0,P102BC00,FS,,4,,102,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114171649,2020-36-04,5466,P102BC00,P102BP00,FS,,1,,102,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171650,2020-36-04,5466,Z104ZBI0,P104BC00,FS,,2,,104,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114171651,2020-36-04,5466,P104BC00,P104BP00,FS,,1,,104,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171652,2020-36-04,5466,Z105ZBI0,P105BC00,FS,,4,,105,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114171653,2020-36-04,5466,P105BC00,P105BP00,FS,,1,,105,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171654,2020-36-04,5466,Z106ZBI0,P106BC00,FS,,1,,106,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114171655,2020-36-04,5466,P106BC00,P106BP00,FS,,1,,106,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171656,2020-36-04,5466,Z107ZBI0,P107BC00,FS,,5,,107,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114171657,2020-36-04,5466,P107BC00,P107BP00,FS,,1,,107,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171658,2020-36-04,5466,Z108ZBI0,P108BC00,FS,,7,,108,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114171659,2020-36-04,5466,P108BC00,P108BP00,FS,,1,,108,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171660,2020-36-04,5466,Z109ZBI0,P109BC00,FS,,7,,109,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114171661,2020-36-04,5466,P109BC00,P109BP00,FS,,1,,109,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114318550,2020-36-04,5466,W10AOP00,P10APP00,FS,,1,,10A,P,2020-04-21,1008003,,,,,
D,1114318576,2020-36-04,5466,W10COP00,P10CPP00,FS,,1,,10C,P,2020-04-21,1008003,,,,,
D,1114318462,2020-36-04,5466,W10FOP00,P10FPP00,FS,,1,,10F,P,2020-04-21,1008003,,,,,
D,1114318534,2020-36-04,5466,W10HOP00,P10HPP00,FS,,1,,10H,P,2020-04-21,1008003,,,,,
D,1114171666,2020-36-04,5466,Z110ZBI0,P110BC00,FS,,3,,110,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114171667,2020-36-04,5466,P110BC00,P110BP00,FS,,1,,110,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171668,2020-36-04,5466,Z111ZBI0,P111BC00,FS,,1,,111,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171669,2020-36-04,5466,P111BC00,P111BP00,FS,,1,,111,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171670,2020-36-04,5466,Z113ZBI0,P113BC00,FS,,1,,113,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171671,2020-36-04,5466,P113BC00,P113BP00,FS,,1,,113,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114318122,2020-36-04,5466,W11AOP00,P11APP00,FS,,1,,11A,P,2020-04-21,1008003,,,,,
D,1114318452,2020-36-04,5466,E11BP000,P11BBC00,FS,,22,,11B,P,2020-04-21,1008003,,,,,
D,1114318152,2020-36-04,5466,P11BBC00,P11BBP00,FS,,1,,11B,P,2020-04-21,1008003,,,,,
D,1114318489,2020-36-04,5466,W11HOP00,P11HPP00,FS,,1,,11H,P,2020-04-21,1008003,,,,,
D,1114171676,2020-36-04,5466,Z122ZBI0,P122BC00,FS,,1,,122,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171677,2020-36-04,5466,P122BC00,P122BP00,FS,,1,,122,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171678,2020-36-04,5466,Z123ZBI0,P123BC00,FS,,1,,123,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114171679,2020-36-04,5466,P123BC00,P123BP00,FS,,1,,123,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171680,2020-36-04,5466,Z124ZBI0,P124BC00,FS,,1,,124,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114171681,2020-36-04,5466,P124BC00,P124BP00,FS,,1,,124,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171682,2020-36-04,5466,Z125ZBI0,P125BC00,FS,,1,,125,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171683,2020-36-04,5466,P125BC00,P125BP00,FS,,1,,125,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114318205,2020-36-04,5466,W12DOP00,P12DPP00,FS,,1,,12D,P,2020-04-21,1008003,,,,,
D,1114318389,2020-36-04,5466,W12EOP00,P12EPP00,FS,,1,,12E,P,2020-04-21,1008003,,,,,
D,1114171686,2020-36-04,5466,Z132ZBI0,P132BC00,FS,,1,,132,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171687,2020-36-04,5466,P132BC00,P132BP00,FS,,1,,132,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171688,2020-36-04,5466,Z133ZBI0,P133BC00,FS,,1,,133,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114171689,2020-36-04,5466,P133BC00,P133BP00,FS,,1,,133,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171690,2020-36-04,5466,Z134ZBI0,P134BC00,FS,,1,,134,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114171691,2020-36-04,5466,P134BC00,P134BP00,FS,,1,,134,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171692,2020-36-04,5466,Z135ZBI0,P135BC00,FS,,1,,135,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171693,2020-36-04,5466,P135BC00,P135BP00,FS,,1,,135,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114318414,2020-36-04,5466,W13DOP00,P13DPP00,FS,,1,,13D,P,2020-04-21,1008003,,,,,
D,1114318302,2020-36-04,5466,W13EOP00,P13EPP00,FS,,1,,13E,P,2020-04-21,1008003,,,,,
D,1114171696,2020-36-04,5466,Z142ZBI0,P142BC00,FS,,1,,142,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114171697,2020-36-04,5466,P142BC00,P142BP00,FS,,1,,142,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171698,2020-36-04,5466,Z143ZBI0,P143BC00,FS,,1,,143,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114171699,2020-36-04,5466,P143BC00,P143BP00,FS,,1,,143,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171700,2020-36-04,5466,Z144ZBI0,P144BC00,FS,,3,,144,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114171701,2020-36-04,5466,P144BC00,P144BP00,FS,,1,,144,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171702,2020-36-04,5466,Z145ZBI0,P145BC00,FS,,1,,145,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171703,2020-36-04,5466,P145BC00,P145BP00,FS,,1,,145,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171704,2020-36-04,5466,Z152ZBI0,P152BC00,FS,,1,,152,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114171705,2020-36-04,5466,P152BC00,P152BP00,FS,,1,,152,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171706,2020-36-04,5466,Z153ZBI0,P153BC00,FS,,6,,153,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114171707,2020-36-04,5466,P153BC00,P153BP00,FS,,1,,153,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171708,2020-36-04,5466,Z154ZBI0,P154BC00,FS,,5,,154,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114171709,2020-36-04,5466,P154BC00,P154BP00,FS,,1,,154,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171710,2020-36-04,5466,Z155ZBI0,P155BC00,FS,,1,,155,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171711,2020-36-04,5466,P155BC00,P155BP00,FS,,1,,155,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171712,2020-36-04,5466,Z161ZBI0,P161BC00,FS,,4,,161,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114171713,2020-36-04,5466,P161BC00,P161BP00,FS,,1,,161,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171714,2020-36-04,5466,Z171ZBI0,P171BC00,FS,,3,,171,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114171715,2020-36-04,5466,P171BC00,P171BP00,FS,,1,,171,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171716,2020-36-04,5466,Z182ZBI0,P182BC00,FS,,1,,182,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114171717,2020-36-04,5466,P182BC00,P182BP00,FS,,1,,182,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171718,2020-36-04,5466,Z183ZBI0,P183BC00,FS,,3,,183,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114171719,2020-36-04,5466,P183BC00,P183BP00,FS,,1,,183,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171720,2020-36-04,5466,Z192ZBI0,P192BC00,FS,,1,,192,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114171721,2020-36-04,5466,P192BC00,P192BP00,FS,,1,,192,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171722,2020-36-04,5466,Z193ZBI0,P193BC00,FS,,3,,193,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114171723,2020-36-04,5466,P193BC00,P193BP00,FS,,1,,193,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171724,2020-36-04,5466,W203GA00,P203BC00,FS,,6,,203,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171725,2020-36-04,5466,P203BC00,P203BP00,FS,,1,,203,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171726,2020-36-04,5466,W204GA00,P204BC00,FS,,6,,204,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171727,2020-36-04,5466,P204BC00,P204BP00,FS,,1,,204,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171728,2020-36-04,5466,W205GA00,P205BC00,FS,,5,,205,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171729,2020-36-04,5466,P205BC00,P205BP00,FS,,1,,205,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171730,2020-36-04,5466,W206GA00,P206BC00,FS,,2,,206,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171731,2020-36-04,5466,P206BC00,P206BP00,FS,,1,,206,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171732,2020-36-04,5466,W207GA00,P207BC00,FS,,9,,207,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171733,2020-36-04,5466,P207BC00,P207BP00,FS,,1,,207,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171734,2020-36-04,5466,W208GA00,P208BC00,FS,,4,,208,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171735,2020-36-04,5466,P208BC00,P208BP00,FS,,1,,208,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171736,2020-36-04,5466,W209GA00,P209BC00,FS,,11,,209,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171737,2020-36-04,5466,P209BC00,P209BP00,FS,,1,,209,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114318117,2020-36-04,5466,W20JOP00,P20JPP00,FS,,1,,20J,P,2020-04-21,1008003,,,,,
D,1114318165,2020-36-04,5466,W20KOP00,P20KPP00,FS,,1,,20K,P,2020-04-21,1008003,,,,,
D,1114318174,2020-36-04,5466,W20LOP00,P20LPP00,FS,,1,,20L,P,2020-04-21,1008003,,,,,
D,1114318196,2020-36-04,5466,W20MOP00,P20MPP00,FS,,1,,20M,P,2020-04-21,1008003,,,,,
D,1114318394,2020-36-04,5466,W20NOP00,P20NPP00,FS,,1,,20N,P,2020-04-21,1008003,,,,,
D,1114171743,2020-36-04,5466,W211GA00,P211BC00,FS,,12,,211,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171744,2020-36-04,5466,P211BC00,P211BP00,FS,,1,,211,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171745,2020-36-04,5466,W212GA00,P212BC00,FS,,10,,212,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171746,2020-36-04,5466,P212BC00,P212BP00,FS,,1,,212,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171747,2020-36-04,5466,W221GA00,P221BC00,FS,,2,,221,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171748,2020-36-04,5466,P221BC00,P221BP00,FS,,1,,221,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171749,2020-36-04,5466,W222GA00,P222BC00,FS,,1,,222,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171750,2020-36-04,5466,P222BC00,P222BP00,FS,,1,,222,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171751,2020-36-04,5466,W223GA00,P223BC00,FS,,6,,223,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171752,2020-36-04,5466,P223BC00,P223BP00,FS,,1,,223,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171753,2020-36-04,5466,Z224ZBI0,P224BC00,FS,,1,,224,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114171754,2020-36-04,5466,P224BC00,P224BP00,FS,,1,,224,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171755,2020-36-04,5466,Z225ZBI0,P225BC00,FS,,5,,225,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114171756,2020-36-04,5466,P225BC00,P225BP00,FS,,1,,225,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171757,2020-36-04,5466,Z226ZBI0,P226BC00,FS,,3,,226,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114171758,2020-36-04,5466,P226BC00,P226BP00,FS,,1,,226,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171759,2020-36-04,5466,Z227ZBI0,P227BC00,FS,,6,,227,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114171760,2020-36-04,5466,P227BC00,P227BP00,FS,,1,,227,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171761,2020-36-04,5466,Z228ZBI0,P228BC00,FS,,17,,228,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114171762,2020-36-04,5466,P228BC00,P228BP00,FS,,1,,228,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171763,2020-36-04,5466,Z229ZBI0,P229BC00,FS,,5,,229,B,2020-04-20,1007589,2020-04-30,1007081,,,
D,1114171764,2020-36-04,5466,P229BC00,P229BP00,FS,,1,,229,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114318443,2020-36-04,5466,W22AOP00,P22APP00,FS,,1,,22A,P,2020-04-21,1008003,,,,,
D,1114318279,2020-36-04,5466,W22BOP00,P22BPP00,FS,,1,,22B,P,2020-04-21,1008003,,,,,
D,1114171767,2020-36-04,5466,W231GA00,P231BC00,FS,,2,,231,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171768,2020-36-04,5466,P231BC00,P231BP00,FS,,1,,231,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171769,2020-36-04,5466,W232GA00,P232BC00,FS,,5,,232,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171770,2020-36-04,5466,P232BC00,P232BP00,FS,,1,,232,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171771,2020-36-04,5466,W233GA00,P233BC00,FS,,6,,233,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171772,2020-36-04,5466,P233BC00,P233BP00,FS,,1,,233,B,2020-04-20,1007589,2020-04-30,1007589,,,
D,1114171773,2020-36-04,5466,Z234ZBI0,P234BC00,FS,,1,,234,B,2020-04-20,1007589,2020-04-30,1007081,,,
