PROJECTNO,PREVACTIVITYCODE,NEXTACTIVITYCODE,LOCATIONCODE,LAG,LOCATIONTYPE,RELATIONTYPE
5466,W105ON00,A105O000,105,-66,P,SS
5466,W107ON00,A107O000,107,-50,P,SS
5466,E10AP000,Z10AZPI0,10A,0,P,SS
5466,E10CP000,A10CO000,10C,0,P,SS
5466,E10FP000,A10FO000,10F,0,P,SS
5466,E10HP000,A10HO000,10H,0,P,SS
5466,E11AP000,A11AO000,11A,0,P,SS
5466,E11BP000,E11BPS00,11B,0,P,SS
5466,E11HP000,A11HO000,11H,0,P,SS
5466,E12DP000,A12DO000,12D,0,P,SS
5466,E12EP000,A12EO000,12E,0,P,SS
5466,E13DP000,A13DO000,13D,0,P,SS
5466,E13EP000,A13EO000,13E,0,P,SS
5466,E20JP000,A20JO000,20J,0,P,SS
5466,E20KP000,A20KO000,20K,0,P,SS
5466,E20LP000,A20LO000,20L,0,P,SS
5466,E20MP000,A20MO000,20M,0,P,SS
5466,E20NP000,A20NO000,20N,0,P,SS
5466,E22AP000,A22AO000,22A,0,P,SS
5466,E22BP000,A22BO000,22B,0,P,SS
5466,E23AP000,A23AO000,23A,0,P,SS
5466,E23BP000,A23BO000,23B,0,P,SS
5466,W421ON00,A421O000,421,-60,P,SS
5466,W431ON00,A431O000,431,-60,P,SS
5466,E50AP000,A50AO000,50A,0,P,SS
5466,E50BP000,A50BO000,50B,0,P,SS
5466,E50CP000,A50CO000,50C,0,P,SS
5466,E50DP000,E50DPG00,50D,0,P,SS
5466,E50EP000,A50EO000,50E,0,P,SS
5466,E50FP000,A50FO000,50F,0,P,SS
5466,E50GP000,A50GO000,50G,0,P,SS
5466,E50HP000,A50HO000,50H,0,P,SS
5466,E50JP000,A50JO000,50J,0,P,SS
5466,E50KP000,A50KO000,50K,0,P,SS
5466,E50LP000,A50LO000,50L,0,P,SS
5466,E50MP000,A50MO000,50M,0,P,SS
5466,E50NP000,A50NO000,50N,0,P,SS
5466,E62AP000,A62AO000,62A,0,P,SS
5466,E62CP000,A62CO000,62C,0,P,SS
5466,E62DP000,A62DO000,62D,0,P,SS
5466,E62EP000,A62EO000,62E,0,P,SS
5466,E62FP000,A62FO000,62F,0,P,SS
5466,E62GP000,A62GO000,62G,0,P,SS
5466,E62HP000,A62HO000,62H,0,P,SS
5466,E63AP000,A63AO000,63A,0,P,SS
5466,E63CP000,A63CO000,63C,0,P,SS
5466,E63DP000,A63DO000,63D,0,P,SS
5466,E63EP000,A63EO000,63E,0,P,SS
5466,E63FP000,A63FO000,63F,0,P,SS
5466,E63GP000,A63GO000,63G,0,P,SS
5466,E63HP000,A63HO000,63H,0,P,SS
5466,E80AP000,A80AO000,80A,0,P,SS
5466,E80BP000,A80BO000,80B,0,P,SS
5466,E80CP000,A80CO000,80C,0,P,SS
5466,E80DP000,A80DO000,80D,0,P,SS
5466,E90AP000,A90AO000,90A,0,P,SS
5466,E91AP000,A91AO000,91A,0,P,SS
5466,S101A000,C101CC00,101,-7,B,SS
5466,C101CC00,C101CP00,101,-1,B,SS
5466,S102A000,W102GS00,102,0,B,SS
5466,C102CC00,C102CP00,102,-1,B,SS
5466,S104A000,W104GS00,104,0,B,SS
5466,C104CC00,C104CP00,104,-1,B,SS
5466,S105A000,W105GS00,105,0,B,SS
5466,C105CC00,C105CP00,105,-1,B,SS
5466,S106A000,C106CC00,106,-7,B,SS
5466,C106CC00,C106CP00,106,-1,B,SS
5466,C107CC00,C107CP00,107,-1,B,SS
5466,S107A000,C107CC00,107,-7,B,SS
5466,S108A000,C108CC00,108,-7,B,SS
5466,C108CC00,C108CP00,108,-1,B,SS
5466,S109A000,C109CC00,109,-7,B,SS
5466,C109CC00,C109CP00,109,-1,B,SS
5466,S110A000,C110CC00,110,-7,B,SS
5466,C110CC00,C110CP00,110,-1,B,SS
5466,S111A000,C111CC00,111,-7,B,SS
5466,C111CC00,C111CP00,111,-1,B,SS
5466,S113A000,C113CC00,113,-7,B,SS
5466,C113CC00,C113CP00,113,-1,B,SS
5466,S121A000,C121CC00,121,-7,B,SS
5466,C121CC00,C121CP00,121,-1,B,SS
5466,S122A000,C122CC00,122,-8,B,SS
5466,C122CC00,C122CP00,122,-1,B,SS
5466,S123A000,C123CC00,123,-7,B,SS
5466,C123CC00,C123CP00,123,-1,B,SS
5466,S124A000,C124CC00,124,-7,B,SS
5466,C124CC00,C124CP00,124,-1,B,SS
5466,S125A000,C125CC00,125,-7,B,SS
5466,C125CC00,C125CP00,125,-1,B,SS
5466,S131A000,C131CC00,131,-7,B,SS
5466,C131CC00,C131CP00,131,-1,B,SS
5466,S132A000,C132CC00,132,-7,B,SS
5466,C132CC00,C132CP00,132,-1,B,SS
5466,S133A000,C133CC00,133,-9,B,SS
5466,C133CC00,C133CP00,133,-1,B,SS
5466,S134A000,C134CC00,134,-8,B,SS
5466,C134CC00,C134CP00,134,-1,B,SS
5466,S135A000,C135CC00,135,-7,B,SS
5466,C135CC00,C135CP00,135,-1,B,SS
5466,S142A000,C142CC00,142,-12,B,SS
5466,C142CC00,C142CP00,142,-1,B,SS
5466,S143A000,C143CC00,143,-7,B,SS
5466,C143CC00,C143CP00,143,-1,B,SS
5466,S144A000,C144CC00,144,-7,B,SS
5466,C144CC00,C144CP00,144,-1,B,SS
5466,S145A000,C145CC00,145,-7,B,SS
5466,C145CC00,C145CP00,145,-1,B,SS
5466,S152A000,C152CC00,152,-7,B,SS
5466,C152CC00,C152CP00,152,-1,B,SS
5466,S153A000,C153CC00,153,-15,B,SS
5466,C153CC00,C153CP00,153,-1,B,SS
5466,S154A000,C154CC00,154,-10,B,SS
5466,C154CC00,C154CP00,154,-1,B,SS
5466,S155A000,C155CC00,155,-8,B,SS
5466,C155CC00,C155CP00,155,-1,B,SS
5466,S161A000,C161CC00,161,-7,B,SS
5466,C161CC00,C161CP00,161,-1,B,SS
5466,S171A000,C171CC00,171,-11,B,SS
5466,C171CC00,C171CP00,171,-1,B,SS
5466,S182A000,C182CC00,182,-18,B,SS
5466,C182CC00,C182CP00,182,-1,B,SS
5466,S183A000,C183CC00,183,-7,B,SS
5466,C183CC00,C183CP00,183,-1,B,SS
5466,S192A000,C192CC00,192,-7,B,SS
5466,C192CC00,C192CP00,192,-1,B,SS
5466,S193A000,C193CC00,193,-7,B,SS
5466,C193CC00,C193CP00,193,-1,B,SS
5466,S203A000,C203CC00,203,-7,B,SS
5466,C203CC00,C203CP00,203,-1,B,SS
5466,S204A000,C204CC00,204,-7,B,SS
5466,C204CC00,C204CP00,204,-1,B,SS
5466,S205A000,C205CC00,205,-7,B,SS
5466,C205CC00,C205CP00,205,-1,B,SS
5466,S206A000,C206CC00,206,-7,B,SS
5466,C206CC00,C206CP00,206,-1,B,SS
5466,S207A000,C207CC00,207,-7,B,SS
5466,C207CC00,C207CP00,207,-1,B,SS
5466,S208A000,C208CC00,208,-7,B,SS
5466,C208CC00,C208CP00,208,-1,B,SS
5466,S209A000,C209CC00,209,-7,B,SS
5466,C209CC00,C209CP00,209,-1,B,SS
5466,S211A000,C211CC00,211,-7,B,SS
5466,C211CC00,C211CP00,211,-1,B,SS
5466,S212A000,C212CC00,212,-7,B,SS
5466,C212CC00,C212CP00,212,-1,B,SS
5466,S221A000,C221CC00,221,-7,B,SS
5466,C221CC00,C221CP00,221,-1,B,SS
5466,S222A000,C222CC00,222,-7,B,SS
5466,C222CC00,C222CP00,222,-1,B,SS
5466,S223A000,C223CC00,223,-7,B,SS
5466,C223CC00,C223CP00,223,-1,B,SS
5466,S224A000,C224CC00,224,-7,B,SS
5466,C224CC00,C224CP00,224,-1,B,SS
5466,S225A000,C225CC00,225,-7,B,SS
5466,C225CC00,C225CP00,225,-1,B,SS
5466,S226A000,C226CC00,226,-7,B,SS
5466,C226CC00,C226CP00,226,-1,B,SS
5466,S227A000,C227CC00,227,-7,B,SS
5466,C227CC00,C227CP00,227,-1,B,SS
5466,S228A000,C228CC00,228,-7,B,SS
5466,C228CC00,C228CP00,228,-1,B,SS
5466,S229A000,C229CC00,229,-7,B,SS
5466,C229CC00,C229CP00,229,-1,B,SS
5466,S231A000,C231CC00,231,-7,B,SS
5466,C231CC00,C231CP00,231,-1,B,SS
5466,S232A000,C232CC00,232,-7,B,SS
5466,C232CC00,C232CP00,232,-1,B,SS
5466,S233A000,C233CC00,233,-7,B,SS
5466,C233CC00,C233CP00,233,-1,B,SS
5466,S234A000,C234CC00,234,-9,B,SS
5466,C234CC00,C234CP00,234,-1,B,SS
5466,S235A000,C235CC00,235,-7,B,SS
5466,C235CC00,C235CP00,235,-1,B,SS
5466,S236A000,C236CC00,236,-7,B,SS
5466,C236CC00,C236CP00,236,-1,B,SS
5466,S237A000,C237CC00,237,-7,B,SS
5466,C237CC00,C237CP00,237,-1,B,SS
5466,S238A000,C238CC00,238,-7,B,SS
5466,C238CC00,C238CP00,238,-1,B,SS
5466,S239A000,C239CC00,239,-7,B,SS
5466,C239CC00,C239CP00,239,-1,B,SS
5466,S241A000,C241CC00,241,-7,B,SS
5466,C241CC00,C241CP00,241,-1,B,SS
5466,S242A000,C242CC00,242,-8,B,SS
5466,C242CC00,C242CP00,242,-1,B,SS
5466,S243A000,C243CC00,243,-7,B,SS
5466,C243CC00,C243CP00,243,-1,B,SS
5466,S244A000,C244CC00,244,-7,B,SS
5466,C244CC00,C244CP00,244,-1,B,SS
5466,S251A000,C251CC00,251,-7,B,SS
5466,C251CC00,C251CP00,251,-1,B,SS
5466,S252A000,C252CC00,252,-7,B,SS
5466,C252CC00,C252CP00,252,-1,B,SS
5466,S253A000,C253CC00,253,-7,B,SS
5466,C253CC00,C253CP00,253,-1,B,SS
5466,S254A000,C254CC00,254,-7,B,SS
5466,C254CC00,C254CP00,254,-1,B,SS
5466,S261A000,C261CC00,261,-7,B,SS
5466,C261CC00,C261CP00,261,-1,B,SS
5466,S262A000,C262CC00,262,-7,B,SS
5466,C262CC00,C262CP00,262,-1,B,SS
5466,S263A000,C263CC00,263,-8,B,SS
5466,C263CC00,C263CP00,263,-1,B,SS
5466,S271A000,C271CC00,271,-9,B,SS
5466,C271CC00,C271CP00,271,-1,B,SS
5466,S272A000,C272CC00,272,-7,B,SS
5466,C272CC00,C272CP00,272,-1,B,SS
5466,S273A000,C273CC00,273,-7,B,SS
5466,C273CC00,C273CP00,273,-1,B,SS
5466,S283A000,C283CC00,283,-7,B,SS
5466,C283CC00,C283CP00,283,-1,B,SS
5466,S284A000,C284CC00,284,-7,B,SS
5466,C284CC00,C284CP00,284,-1,B,SS
5466,S293A000,C293CC00,293,-7,B,SS
5466,C293CC00,C293CP00,293,-1,B,SS
5466,S294A000,C294CC00,294,-7,B,SS
5466,C294CC00,C294CP00,294,-1,B,SS
5466,C421CC00,C421CP00,421,-1,B,SS
5466,S421A000,C421CC00,421,-7,B,SS
5466,S423A000,C423CC00,423,-7,B,SS
5466,C423CC00,C423CP00,423,-1,B,SS
5466,S424A000,C424CC00,424,-7,B,SS
5466,C424CC00,C424CP00,424,-1,B,SS
5466,S426A000,C426CC00,426,-7,B,SS
5466,C426CC00,C426CP00,426,-1,B,SS
5466,S427A000,C427CC00,427,-7,B,SS
5466,C427CC00,C427CP00,427,-1,B,SS
5466,S428A000,C428CC00,428,-7,B,SS
5466,C428CC00,C428CP00,428,-1,B,SS
5466,C431CC00,C431CP00,431,-1,B,SS
5466,S431A000,C431CC00,431,-8,B,SS
5466,S433A000,C433CC00,433,-7,B,SS
5466,C433CC00,C433CP00,433,-1,B,SS
5466,S434A000,C434CC00,434,-7,B,SS
5466,C434CC00,C434CP00,434,-1,B,SS
5466,S436A000,C436CC00,436,-7,B,SS
5466,C436CC00,C436CP00,436,-1,B,SS
5466,S437A000,C437CC00,437,-7,B,SS
5466,C437CC00,C437CP00,437,-1,B,SS
5466,S438A000,C438CC00,438,-7,B,SS
5466,C438CC00,C438CP00,438,-1,B,SS
5466,S441A000,C441CC00,441,-7,B,SS
5466,C441CC00,C441CP00,441,-1,B,SS
5466,S442A000,C442CC00,442,-7,B,SS
5466,C442CC00,C442CP00,442,-1,B,SS
5466,S443A000,C443CC00,443,-7,B,SS
5466,C443CC00,C443CP00,443,-1,B,SS
5466,S451A000,C451CC00,451,-7,B,SS
5466,C451CC00,C451CP00,451,-1,B,SS
5466,S452A000,C452CC00,452,-7,B,SS
5466,C452CC00,C452CP00,452,-1,B,SS
5466,S453A000,C453CC00,453,-7,B,SS
5466,C453CC00,C453CP00,453,-1,B,SS
5466,S521A000,C521CC00,521,-7,B,SS
5466,C521CC00,C521CP00,521,-1,B,SS
5466,S522A000,C522CC00,522,-7,B,SS
5466,C522CC00,C522CP00,522,-1,B,SS
5466,S523A000,C523CC00,523,-7,B,SS
5466,C523CC00,C523CP00,523,-1,B,SS
5466,S524A000,C524CC00,524,-7,B,SS
5466,C524CC00,C524CP00,524,-1,B,SS
5466,S525A000,C525CC00,525,-7,B,SS
5466,C525CC00,C525CP00,525,-1,B,SS
5466,S526A000,C526CC00,526,-7,B,SS
5466,C526CC00,C526CP00,526,-1,B,SS
5466,S527A000,C527CC00,527,-7,B,SS
5466,C527CC00,C527CP00,527,-1,B,SS
5466,S528A000,C528CC00,528,-7,B,SS
5466,C528CC00,C528CP00,528,-1,B,SS
5466,S529A000,C529CC00,529,-7,B,SS
5466,C529CC00,C529CP00,529,-1,B,SS
5466,S531A000,C531CC00,531,-8,B,SS
5466,C531CC00,C531CP00,531,-1,B,SS
5466,S532A000,C532CC00,532,-7,B,SS
5466,C532CC00,C532CP00,532,-1,B,SS
5466,S533A000,C533CC00,533,-8,B,SS
5466,C533CC00,C533CP00,533,-1,B,SS
5466,S534A000,C534CC00,534,-9,B,SS
5466,C534CC00,C534CP00,534,-1,B,SS
5466,S535A000,C535CC00,535,-7,B,SS
5466,C535CC00,C535CP00,535,-1,B,SS
5466,S536A000,C536CC00,536,-7,B,SS
5466,C536CC00,C536CP00,536,-1,B,SS
5466,S537A000,C537CC00,537,-7,B,SS
5466,C537CC00,C537CP00,537,-1,B,SS
5466,S538A000,C538CC00,538,-7,B,SS
5466,C538CC00,C538CP00,538,-1,B,SS
5466,S539A000,C539CC00,539,-7,B,SS
5466,C539CC00,C539CP00,539,-1,B,SS
5466,S541A000,C541CC00,541,-7,B,SS
5466,C541CC00,C541CP00,541,-1,B,SS
5466,S542A000,C542CC00,542,-7,B,SS
5466,C542CC00,C542CP00,542,-1,B,SS
5466,S543A000,C543CC00,543,-7,B,SS
5466,C543CC00,C543CP00,543,-1,B,SS
5466,S544A000,C544CC00,544,-8,B,SS
5466,C544CC00,C544CP00,544,-1,B,SS
5466,S551A000,C551CC00,551,-7,B,SS
5466,C551CC00,C551CP00,551,-1,B,SS
5466,S552A000,C552CC00,552,-7,B,SS
5466,C552CC00,C552CP00,552,-1,B,SS
5466,S553A000,C553CC00,553,-7,B,SS
5466,C553CC00,C553CP00,553,-1,B,SS
5466,S554A000,C554CC00,554,-7,B,SS
5466,C554CC00,C554CP00,554,-1,B,SS
5466,S561A000,C561CC00,561,-7,B,SS
5466,C561CC00,C561CP00,561,-1,B,SS
5466,S571A000,C571CC00,571,-7,B,SS
5466,C571CC00,C571CP00,571,-1,B,SS
5466,S621A000,C621CC00,621,-7,B,SS
5466,C621CC00,C621CP00,621,-1,B,SS
5466,S622A000,C622CC00,622,-7,B,SS
5466,C622CC00,C622CP00,622,-1,B,SS
5466,S623A000,C623CC00,623,-7,B,SS
5466,C623CC00,C623CP00,623,-1,B,SS
5466,S624A000,C624CC00,624,-7,B,SS
5466,C624CC00,C624CP00,624,-1,B,SS
5466,S625A000,C625CC00,625,-7,B,SS
5466,C625CC00,C625CP00,625,-1,B,SS
5466,S626A000,C626CC00,626,-7,B,SS
5466,C626CC00,C626CP00,626,-1,B,SS
5466,S627A000,C627CC00,627,-7,B,SS
5466,C627CC00,C627CP00,627,-1,B,SS
5466,S628A000,C628CC00,628,-7,B,SS
5466,C628CC00,C628CP00,628,-1,B,SS
5466,S629A000,C629CC00,629,-7,B,SS
5466,C629CC00,C629CP00,629,-1,B,SS
5466,S631A000,C631CC00,631,-7,B,SS
5466,C631CC00,C631CP00,631,-1,B,SS
5466,S632A000,C632CC00,632,-7,B,SS
5466,C632CC00,C632CP00,632,-1,B,SS
5466,S633A000,C633CC00,633,-7,B,SS
5466,C633CC00,C633CP00,633,-1,B,SS
5466,S634A000,C634CC00,634,-7,B,SS
5466,C634CC00,C634CP00,634,-1,B,SS
5466,S635A000,C635CC00,635,-7,B,SS
5466,C635CC00,C635CP00,635,-1,B,SS
5466,S636A000,C636CC00,636,-7,B,SS
5466,C636CC00,C636CP00,636,-1,B,SS
5466,S637A000,C637CC00,637,-7,B,SS
5466,C637CC00,C637CP00,637,-1,B,SS
5466,S638A000,C638CC00,638,-7,B,SS
5466,C638CC00,C638CP00,638,-1,B,SS
5466,S639A000,C639CC00,639,-7,B,SS
5466,C639CC00,C639CP00,639,-1,B,SS
5466,S641A000,C641CC00,641,-7,B,SS
5466,C641CC00,C641CP00,641,-1,B,SS
5466,S642A000,C642CC00,642,-8,B,SS
5466,C642CC00,C642CP00,642,-1,B,SS
5466,S643A000,C643CC00,643,-7,B,SS
5466,C643CC00,C643CP00,643,-1,B,SS
5466,S644A000,C644CC00,644,-7,B,SS
5466,C644CC00,C644CP00,644,-1,B,SS
5466,S651A000,C651CC00,651,-7,B,SS
5466,C651CC00,C651CP00,651,-1,B,SS
5466,S652A000,C652CC00,652,-7,B,SS
5466,C652CC00,C652CP00,652,-1,B,SS
5466,S653A000,C653CC00,653,-7,B,SS
5466,C653CC00,C653CP00,653,-1,B,SS
5466,S654A000,C654CC00,654,-7,B,SS
5466,C654CC00,C654CP00,654,-1,B,SS
5466,S661A000,C661CC00,661,-8,B,SS
5466,C661CC00,C661CP00,661,-1,B,SS
5466,S671A000,C671CC00,671,-7,B,SS
5466,C671CC00,C671CP00,671,-1,B,SS
5466,S721A000,C721CC00,721,-7,B,SS
5466,C721CC00,C721CP00,721,-1,B,SS
5466,S722A000,C722CC00,722,-9,B,SS
5466,C722CC00,C722CP00,722,-1,B,SS
5466,S723A000,C723CC00,723,-7,B,SS
5466,C723CC00,C723CP00,723,-1,B,SS
5466,S724A000,C724CC00,724,-7,B,SS
5466,C724CC00,C724CP00,724,-1,B,SS
5466,S725A000,C725CC00,725,-7,B,SS
5466,C725CC00,C725CP00,725,-1,B,SS
5466,S726A000,C726CC00,726,-7,B,SS
5466,C726CC00,C726CP00,726,-1,B,SS
5466,S727A000,C727CC00,727,-7,B,SS
5466,C727CC00,C727CP00,727,-1,B,SS
5466,S728A000,C728CC00,728,-7,B,SS
5466,C728CC00,C728CP00,728,-1,B,SS
5466,S729A000,C729CC00,729,-8,B,SS
5466,C729CC00,C729CP00,729,-1,B,SS
5466,S731A000,C731CC00,731,-10,B,SS
5466,C731CC00,C731CP00,731,-1,B,SS
5466,S732A000,C732CC00,732,-7,B,SS
5466,C732CC00,C732CP00,732,-1,B,SS
5466,S733A000,C733CC00,733,-7,B,SS
5466,C733CC00,C733CP00,733,-1,B,SS
5466,S734A000,C734CC00,734,-7,B,SS
5466,C734CC00,C734CP00,734,-1,B,SS
5466,S735A000,C735CC00,735,-11,B,SS
5466,C735CC00,C735CP00,735,-1,B,SS
5466,S736A000,C736CC00,736,-8,B,SS
5466,C736CC00,C736CP00,736,-1,B,SS
5466,S737A000,C737CC00,737,-7,B,SS
5466,C737CC00,C737CP00,737,-1,B,SS
5466,S738A000,C738CC00,738,-8,B,SS
5466,C738CC00,C738CP00,738,-1,B,SS
5466,S739A000,C739CC00,739,-7,B,SS
5466,C739CC00,C739CP00,739,-1,B,SS
5466,S741A000,C741CC00,741,-7,B,SS
5466,C741CC00,C741CP00,741,-1,B,SS
5466,S742A000,C742CC00,742,-7,B,SS
5466,C742CC00,C742CP00,742,-1,B,SS
5466,S743A000,C743CC00,743,-7,B,SS
5466,C743CC00,C743CP00,743,-1,B,SS
5466,S744A000,C744CC00,744,-8,B,SS
5466,C744CC00,C744CP00,744,-1,B,SS
5466,S751A000,C751CC00,751,-8,B,SS
5466,C751CC00,C751CP00,751,-1,B,SS
5466,S752A000,C752CC00,752,-8,B,SS
5466,C752CC00,C752CP00,752,-1,B,SS
5466,S753A000,C753CC00,753,-7,B,SS
5466,C753CC00,C753CP00,753,-1,B,SS
5466,S754A000,C754CC00,754,-7,B,SS
5466,C754CC00,C754CP00,754,-1,B,SS
5466,S801A000,C801CC00,801,-7,B,SS
5466,C801CC00,C801CP00,801,-1,B,SS
5466,S802A000,C802CC00,802,-7,B,SS
5466,C802CC00,C802CP00,802,-1,B,SS
5466,S803A000,C803CC00,803,-7,B,SS
5466,C803CC00,C803CP00,803,-1,B,SS
5466,S804A000,C804CC00,804,-7,B,SS
5466,C804CC00,C804CP00,804,-1,B,SS
5466,S805A000,C805CC00,805,-7,B,SS
5466,C805CC00,C805CP00,805,-1,B,SS
5466,S811A000,C811CC00,811,-7,B,SS
5466,C811CC00,C811CP00,811,-1,B,SS
5466,S812A000,C812CC00,812,-7,B,SS
5466,C812CC00,C812CP00,812,-1,B,SS
5466,S822A000,C822CC00,822,-7,B,SS
5466,C822CC00,C822CP00,822,-1,B,SS
5466,S823A000,C823CC00,823,-7,B,SS
5466,C823CC00,C823CP00,823,-1,B,SS
5466,S824A000,C824CC00,824,-7,B,SS
5466,C824CC00,C824CP00,824,-1,B,SS
5466,S825A000,C825CC00,825,-7,B,SS
5466,C825CC00,C825CP00,825,-1,B,SS
5466,S826A000,C826CC00,826,-7,B,SS
5466,C826CC00,C826CP00,826,-1,B,SS
5466,S832A000,C832CC00,832,-7,B,SS
5466,C832CC00,C832CP00,832,-1,B,SS
5466,S833A000,C833CC00,833,-9,B,SS
5466,C833CC00,C833CP00,833,-1,B,SS
5466,S834A000,C834CC00,834,-14,B,SS
5466,C834CC00,C834CP00,834,-1,B,SS
5466,S835A000,C835CC00,835,-8,B,SS
5466,C835CC00,C835CP00,835,-1,B,SS
5466,S836A000,C836CC00,836,-7,B,SS
5466,C836CC00,C836CP00,836,-1,B,SS
5466,S8X1A000,C8X1CC00,8X1,-7,B,SS
5466,C8X1CC00,C8X1CP00,8X1,-1,B,SS
5466,S904A000,C904CC00,904,-7,B,SS
5466,C904CC00,C904CP00,904,-1,B,SS
5466,S905A000,C905CC00,905,-7,B,SS
5466,C905CC00,C905CP00,905,-1,B,SS
5466,S906A000,C906CC00,906,-7,B,SS
5466,C906CC00,C906CP00,906,-1,B,SS
5466,S910A000,C910CC00,910,-7,B,SS
5466,C910CC00,C910CP00,910,-1,B,SS
5466,S913A000,C913CC00,913,-7,B,SS
5466,C913CC00,C913CP00,913,-1,B,SS
5466,S914A000,C914CC00,914,-7,B,SS
5466,C914CC00,C914CP00,914,-1,B,SS
5466,S921A000,C921CC00,921,-7,B,SS
5466,C921CC00,C921CP00,921,-1,B,SS
5466,S922A000,C922CC00,922,-7,B,SS
5466,C922CC00,C922CP00,922,-1,B,SS
5466,S923A000,C923CC00,923,-7,B,SS
5466,C923CC00,C923CP00,923,-1,B,SS
5466,S931A000,C931CC00,931,-7,B,SS
5466,C931CC00,C931CP00,931,-1,B,SS
5466,S932A000,C932CC00,932,-7,B,SS
5466,C932CC00,C932CP00,932,-1,B,SS
5466,S933A000,C933CC00,933,-7,B,SS
5466,C933CC00,C933CP00,933,-1,B,SS
5466,S941A000,C941CC00,941,-7,B,SS
5466,C941CC00,C941CP00,941,-1,B,SS
5466,S942A000,C942CC00,942,-7,B,SS
5466,C942CC00,C942CP00,942,-1,B,SS
5466,S951A000,C951CC00,951,-7,B,SS
5466,C951CC00,C951CP00,951,-1,B,SS
5466,S952A000,C952CC00,952,-7,B,SS
5466,C952CC00,C952CP00,952,-1,B,SS
5466,S981A000,C981CC00,981,-7,B,SS
5466,C981CC00,C981CP00,981,-1,B,SS
5466,S991A000,C991CC00,991,-7,B,SS
5466,C991CC00,C991CP00,991,-1,B,SS
5466,S998A000,C998CC00,998,-7,B,SS
5466,C998CC00,C998CP00,998,-1,B,SS
5466,S9X1A000,C9X1CC00,9X1,-7,B,SS
5466,C9X1CC00,C9X1CP00,9X1,-1,B,SS
5466,S104A000,C104CC00,104,-7,B,SS
5466,S104A000,W104GC00,104,4,B,SS
5466,S105A000,C105CC00,105,-7,B,SS
5466,S105A000,W105GC00,105,4,B,SS
5466,S107A000,W107GS00,107,0,B,SS
5466,W107GB00,U107GB00,107,-7,B,SS
5466,E10AP000,E10APS00,10A,0,P,SS
5466,T10AO000,E10AP000,10A,0,P,SS
5466,E10AP000,E10APG00,10A,2,P,SS
5466,T10CO000,E10CP000,10C,0,P,SS
5466,E10CP000,E10CPG00,10C,0,P,SS
5466,E10CP000,E10CPS00,10C,0,P,SS
5466,E10FDS00,E10FDG00,10F,-3,E,FS
5466,Z10FZDI0,E10FDS00,10F,1,E,FS
5466,T10FO000,E10FP000,10F,0,P,SS
5466,E10FP000,E10FPG00,10F,0,P,SS
5466,E10FP000,E10FPS00,10F,0,P,SS
5466,T10HO000,E10HP000,10H,0,P,SS
5466,E10HP000,E10HPG00,10H,2,P,SS
5466,E10HP000,E10HPS00,10H,0,P,SS
5466,E11ADS00,E11ADG00,11A,-3,E,FS
5466,Z11AZDI0,E11ADS00,11A,1,E,FS
5466,T11AO000,E11AP000,11A,0,P,SS
5466,E11AP000,E11APG00,11A,2,P,SS
5466,E11AP000,E11APS00,11A,0,P,SS
5466,E11BP000,A11BO000,11B,0,P,SS
5466,T11BO000,E11BP000,11B,0,P,SS
5466,E11BP000,E11BPG00,11B,2,P,SS
5466,E11HDS00,E11HDG00,11H,-3,E,FS
5466,Z11HZDI0,E11HDS00,11H,1,E,FS
5466,T11HO000,E11HP000,11H,0,P,SS
5466,E11HP000,E11HPG00,11H,2,P,SS
5466,E11HP000,E11HPS00,11H,0,P,SS
5466,E12DDS00,E12DDG00,12D,-3,E,FS
5466,Z12DZDI0,E12DDS00,12D,1,E,FS
5466,T12DO000,E12DP000,12D,0,P,SS
5466,E12DP000,E12DPG00,12D,2,P,SS
5466,E12DP000,E12DPS00,12D,0,P,SS
5466,E12EDS00,E12EDG00,12E,-3,E,FS
5466,Z12EZDI0,E12EDS00,12E,1,E,FS
5466,T12EO000,E12EP000,12E,0,P,SS
5466,E12EP000,E12EPG00,12E,0,P,SS
5466,E12EP000,E12EPS00,12E,0,P,SS
5466,E13DDS00,E13DDG00,13D,-3,E,FS
5466,Z13DZDI0,E13DDS00,13D,1,E,FS
5466,T13DO000,E13DP000,13D,0,P,SS
5466,E13DP000,E13DPG00,13D,2,P,SS
5466,E13DP000,E13DPS00,13D,0,P,SS
5466,E13EDS00,E13EDG00,13E,-3,E,FS
5466,Z13EZDI0,E13EDS00,13E,1,E,FS
5466,T13EO000,E13EP000,13E,0,P,SS
5466,E13EP000,E13EPG00,13E,2,P,SS
5466,E13EP000,E13EPS00,13E,0,P,SS
5466,E203DS00,E203DG00,203,-3,E,FS
5466,Z203ZDI0,E203DS00,203,1,E,FS
5466,E204DS00,E204DG00,204,-3,E,FS
5466,Z204ZDI0,E204DS00,204,1,E,FS
5466,E205DS00,E205DG00,205,-3,E,FS
5466,Z205ZDI0,E205DS00,205,1,E,FS
5466,E206DS00,E206DG00,206,-3,E,FS
5466,Z206ZDI0,E206DS00,206,1,E,FS
5466,E207DS00,E207DG00,207,-3,E,FS
5466,Z207ZDI0,E207DS00,207,1,E,FS
5466,E208DS00,E208DG00,208,-3,E,FS
5466,Z208ZDI0,E208DS00,208,1,E,FS
5466,E20JDS00,E20JDG00,20J,-3,E,FS
5466,Z20JZDI0,E20JDS00,20J,1,E,FS
5466,T20JO000,E20JP000,20J,0,P,SS
