PROJECTNO,ACTIVITYCODE,LOCATIONCODE,LOCATIONTYPE,DESCRIPTION,PLANDURATION,물량,단위, 작업장
5466,Z671ZBR0,671,B,671 BLK B Stage 발판 해체,1,206.5,매,발판지원-상선 일반발판
5466,Z226ZBR0,226,B,226 BLK B Stage 발판 해체,1,225,매,발판지원-상선 일반발판
5466,Z533ZBI0,533,B,533 BLK B Stage 발판 설치,1,49,매,발판지원-상선 일반발판
5466,W104GA00,104,B,104 BLK A Stage 대조 의장 ('A'),21,1666.8,KG,조립의장-상선관철
5466,Z639ZBI0,639,B,639 BLK B Stage 발판 설치,1,313.7,매,발판지원-상선 일반발판
5466,S143A000,143,B,143 BLK B Stage 조립,25,2379,JL,조립5-조립 GBS
5466,P641BP01,641,B,641 BLK B Stage 선행 보수 도장,2,1,LOT,선행도장-상선-도장
5466,C921CP00,921,B,921 BLK J Stage 절단 전처리,14,0,TON,가공-상선-전처리
5466,S234A000,234,B,234 BLK B Stage 조립,22,2871.9,JL,조립2-3DS
5466,P193BP00,193,B,193 BLK B Stage 선행 도장,7,2199.8,M2,선행도장-상선-도장
5466,U143GB00,143,B,143 BLK B Stage UNIT 의장 ('B'),8,1,LOT,선행의장-상선 기장(기타:UNIT조립)
5466,P235BP00,235,B,235 BLK B Stage 선행 도장,7,8257.2,M2,선행도장-상선-도장
5466,C721CC00,721,B,721 BLK J Stage 절단,14,162.4,TON,가공-상선-절단
5466,Z102ZBR0,102,B,102 BLK B Stage 발판 해체,1,5.3,매,발판지원-상선 일반발판
5466,W135GS00,135,B,135 BLK S Stage 소조 의장 ('S'),35,1,LOT,사외-선행의장 기장-(주)퍼쉬 (안정공장)
5466,C641CP00,641,B,641 BLK J Stage 절단 전처리,12,0,TON,가공-상선-전처리
5466,W206GC00,206,B,206 BLK C Stage 중조 의장 ('C'),7,2539.9,KG,조립의장-상선관철
5466,W922GB00,922,B,922 BLK B Stage 의장 ('B'),16,0,0,사외-선행의장-관철-신한기계-선실용
5466,C727CP00,727,B,727 BLK J Stage 절단 전처리,14,0,TON,가공-상선-전처리
5466,P905BC00,905,B,905 BLK B Stage 선행 도장 전처리,1,0,0,사외-선행도장 전처리-신한기계-선실용
5466,W123GC00,123,B,123 BLK C Stage 중조 의장 ('C'),15,969.932,KG,선행의장-상선 기장(POS)
5466,Z241ZBI0,241,B,241 BLK B Stage 발판 설치,2,259.7,매,발판지원-상선 일반발판
5466,Z805ZBI0,805,B,805 BLK B Stage 발판 설치,1,37,매,사외-발판-신한기계
5466,P261BP01,261,B,261 BLK B Stage 선행 보수 도장,3,1,LOT,선행도장-상선-도장
5466,Z124ZBR0,124,B,124 BLK B Stage 발판 해체,2,253.7,매,발판지원-상선 일반발판
5466,S124A000,124,B,124 BLK B Stage 조립,24,1828.4,JL,조립2-3DS
5466,P124BC00,124,B,124 BLK B Stage 선행 도장 전처리,1,1851.955,M2,선행도장-상선-전처리
5466,W521GA00,521,B,521 BLK A Stage 대조 의장 ('A'),18,2346.5,KG,조립의장-상선관철
5466,S752A000,752,B,752 BLK B Stage 조립,15,2020.7,JL,조립1-PBS
5466,C122CP00,122,B,122 BLK J Stage 절단 전처리,21,0,TON,가공-상선-전처리
5466,C431CC00,431,B,431 BLK J Stage 절단,9,57,TON,가공-상선-절단
5466,C521CC00,521,B,521 BLK J Stage 절단,13,230.6,TON,가공-상선-절단
5466,W812GA00,812,B,812 BLK A Stage 대조 의장 ('A'),20,26.9,KG,사외-후행의장-해양-계장-성원기업
5466,C551CC00,551,B,551 BLK J Stage 절단,12,211.4,TON,가공-상선-절단
5466,C428CP00,428,B,428 BLK J Stage 절단 전처리,8,0,TON,가공-상선-전처리
5466,W428GA00,428,B,428 BLK A Stage 대조 의장 ('A'),4,1380.8,KG,조립의장-상선관철
5466,P923BC00,923,B,923 BLK B Stage 선행 도장 전처리,1,0,0,사외-선행도장 전처리-신한기계-선실용
5466,Z538ZBI0,538,B,538 BLK B Stage 발판 설치,1,21.3,매,발판지원-상선 일반발판
5466,P633BP01,633,B,633 BLK B Stage 선행 보수 도장,3,1,LOT,선행도장-상선-도장
5466,C623CP00,623,B,623 BLK J Stage 절단 전처리,14,0,TON,가공-상선-전처리
5466,S923A000,923,B,923 BLK B Stage 조립,15,0,0,사외-조립-신한기계-선실용
5466,C104CP00,104,B,104 BLK J Stage 절단 전처리,19,0,TON,가공-상선-전처리
5466,W931GB00,931,B,931 BLK B Stage 의장 ('B'),16,0,0,사외-선행의장-관철-신한기계-선실용
5466,Z641ZBR0,641,B,641 BLK B Stage 발판 해체,1,292.7,매,발판지원-상선 일반발판
5466,S182A000,182,B,182 BLK B Stage 조립,16,1046.4,JL,조립5-조립 GBS
5466,C524CC00,524,B,524 BLK J Stage 절단,12,208.4,TON,가공-상선-절단
5466,C531CP00,531,B,531 BLK J Stage 절단 전처리,13,0,TON,가공-상선-전처리
5466,W951GB00,951,B,951 BLK B Stage 의장 ('B'),16,0,0,사외-선행의장-관철-신한기계-선실용
5466,P835BP00,835,B,835 BLK B Stage 선행 도장,6,1774.9,M2,선행도장-상선-도장
5466,C533CC00,533,B,533 BLK J Stage 절단,15,258.2,TON,가공-상선-절단
5466,C823CC00,823,B,823 BLK J Stage 절단,19,167.2,TON,가공-상선-절단
5466,P638BP00,638,B,638 BLK B Stage 선행 도장,7,6009.9,M2,선행도장-상선-도장
5466,C812CC00,812,B,812 BLK J Stage 절단,19,2.9,TON,가공-상선-절단
5466,S803A000,803,B,803 BLK B Stage 조립,10,240.7,JL,조립2-3DS
5466,P721BC00,721,B,721 BLK B Stage 선행 도장 전처리,1,430.72,M2,선행도장-상선-전처리
5466,P294BP00,294,B,294 BLK B Stage 선행 도장,8,4752.7,M2,선행도장-상선-도장
5466,W744GA00,744,B,744 BLK A Stage 대조 의장 ('A'),8,1048.9,KG,조립의장-상선관철
5466,P991BC00,991,B,991 BLK B Stage 선행 도장 전처리,1,0,0,사외-선행도장 전처리-신한기계-선실용
5466,P272BP00,272,B,272 BLK B Stage 선행 도장,8,6534.5,M2,선행도장-상선-도장
5466,C239CP00,239,B,239 BLK J Stage 절단 전처리,20,0,TON,가공-상선-전처리
5466,Z623ZBR0,623,B,623 BLK B Stage 발판 해체,1,322.3,매,발판지원-상선 일반발판
5466,Z802ZBI0,802,B,802 BLK B Stage 발판 설치,1,68,매,발판지원-상선 일반발판
5466,S434A000,434,B,434 BLK B Stage 조립,8,278.8,JL,조립3-상선-NPS
5466,C192CC00,192,B,192 BLK J Stage 절단,25,223.4,TON,가공-상선-절단
5466,Z836ZBR0,836,B,836 BLK B Stage 발판 해체,1,132,매,발판지원-상선 일반발판
5466,Z639ZBR0,639,B,639 BLK B Stage 발판 해체,1,313.7,매,발판지원-상선 일반발판
5466,W624GA00,624,B,624 BLK A Stage 대조 의장 ('A'),11,1059.1,KG,조립의장-상선관철
5466,Z652ZBI0,652,B,652 BLK B Stage 발판 설치,2,334.7,매,발판지원-상선 일반발판
5466,C132CC00,132,B,132 BLK J Stage 절단,20,148.3,TON,사외-가공 절단-삼강에스앤씨
5466,W154GB00,154,B,154 BLK B Stage 의장 ('B'),10,5813.618,KG,해양의장3-선행-해양관철(조립의장)
5466,P535BC00,535,B,535 BLK B Stage 선행 도장 전처리,1,3751.3,M2,선행도장-상선-전처리
5466,S222A000,222,B,222 BLK B Stage 조립,15,2273.7,JL,조립1-PBS
5466,U153GB00,153,B,153 BLK B Stage UNIT 의장 ('B'),8,1,LOT,선행의장-상선 기장(기타:UNIT조립)
5466,Z521ZBI0,521,B,521 BLK B Stage 발판 설치,1,110,매,발판지원-상선 일반발판
5466,S751A000,751,B,751 BLK B Stage 조립,15,1646.7,JL,조립1-PBS
5466,P991BP00,991,B,991 BLK B Stage 선행 도장,1,0,0,사외-선행도장-신한기계-선실용
5466,C627CP00,627,B,627 BLK J Stage 절단 전처리,14,0,TON,가공-상선-전처리
5466,S627A000,627,B,627 BLK B Stage 조립,15,2906.6,JL,조립1-PBS
5466,C451CC00,451,B,451 BLK J Stage 절단,8,32.1,TON,가공-상선-절단
5466,C108CC00,108,B,108 BLK J Stage 절단,19,93.6,TON,가공-상선-절단
5466,C654CP00,654,B,654 BLK J Stage 절단 전처리,17,0,TON,가공-상선-전처리
5466,P231BC00,231,B,231 BLK B Stage 선행 도장 전처리,1,3199.28,M2,선행도장-상선-전처리
5466,S921A000,921,B,921 BLK B Stage 조립,15,0,0,사외-조립-신한기계-선실용
5466,W273GA00,273,B,273 BLK A Stage 대조 의장 ('A'),8,1694.4,KG,조립의장-상선관철
5466,W142GB00,142,B,142 BLK B Stage 의장 ('B'),7,62,KG,선행의장-상선 기장(POS)
5466,W731GL00,731,B,731 COUPLAR BASE 설치,4,-,-,#N/A
5466,S522A000,522,B,522 BLK B Stage 조립,13,2502.2,JL,조립3-상선-NPS
5466,W203GA00,203,B,203 BLK A Stage 대조 의장 ('A'),13,1387.5,KG,조립의장-상선관철
5466,W243GA00,243,B,243 BLK A Stage 대조 의장 ('A'),5,1,LOT,조립의장-상선관철
5466,C904CP00,904,B,904 BLK J Stage 절단 전처리,14,0,TON,가공-상선-전처리
5466,W241GC00,241,B,241 BLK C Stage 중조 의장 ('C'),10,1723.3,KG,조립의장-상선관철
5466,P182BP00,182,B,182 BLK B Stage 선행 도장,8,2759.4,M2,선행도장-상선-도장
5466,W104GC00,104,B,104 BLK C Stage 중조 의장 ('C'),12,1,LOT,조립의장-상선관철
5466,W436GA00,436,B,436 BLK A Stage 대조 의장 ('A'),4,274.3,KG,조립의장-상선관철
5466,C423CC00,423,B,423 BLK J Stage 절단,8,66.6,TON,가공-상선-절단
5466,W231GC00,231,B,231 BLK C Stage 중조 의장 ('C'),7,4707.6,KG,조립의장-상선관철
5466,C722CC00,722,B,722 BLK J Stage 절단,16,172.3,TON,가공-상선-절단
5466,W244GC00,244,B,244 BLK C Stage 중조 의장 ('C'),7,1,LOT,조립의장-상선관철
5466,P906BP00,906,B,906 BLK B Stage 선행 도장,1,0,0,사외-선행도장-신한기계-선실용
5466,C233CP00,233,B,233 BLK J Stage 절단 전처리,14,0,TON,가공-상선-전처리
5466,C101CC00,101,B,101 BLK J Stage 절단,29,249.2,TON,가공-상선-절단
5466,W183GS00,183,B,183 BLK S Stage 소조 의장 ('S'),20,45.47,KG,사외-선행의장-기장-신한기계
5466,S621A000,621,B,621 BLK B Stage 조립,19,1423.3,JL,조립4-조립-해양제작 3공장
5466,C726CC00,726,B,726 BLK J Stage 절단,15,208.2,TON,가공-상선-절단
5466,C8X1CC00,8X1,B,8X1 BLK J Stage 절단,19,1,TON,가공-상선-절단
5466,C239CC00,239,B,239 BLK J Stage 절단,20,311,TON,가공-상선-절단
5466,C235CC00,235,B,235 BLK J Stage 절단,20,315.2,TON,가공-상선-절단
5466,P634BP01,634,B,634 BLK B Stage 선행 보수 도장,3,1,LOT,선행도장-상선-도장
5466,U152GB00,152,B,152 BLK B Stage UNIT 의장 ('B'),8,1,LOT,선행의장-상선 기장(기타:UNIT조립)
5466,S631A000,631,B,631 BLK B Stage 조립,19,1423.3,JL,조립4-조립-해양제작 3공장
5466,S933A000,933,B,933 BLK B Stage 조립,15,0,0,사외-조립-신한기계-선실용
5466,P521BP00,521,B,521 BLK B Stage 선행 도장,6,4603.5,M2,선행도장-상선-도장
5466,C132CP00,132,B,132 BLK J Stage 절단 전처리,20,0,TON,가공-상선-전처리
5466,C102CP00,102,B,102 BLK J Stage 절단 전처리,29,0,TON,가공-상선-전처리
5466,P941BC00,941,B,941 BLK B Stage 선행 도장 전처리,1,0,0,사외-선행도장 전처리-신한기계-선실용
5466,Z625ZBR0,625,B,625 BLK B Stage 발판 해체,1,366.7,매,발판지원-상선 일반발판
5466,C832CP00,832,B,832 BLK J Stage 절단 전처리,22,0,TON,가공-상선-전처리
5466,C293CP00,293,B,293 BLK J Stage 절단 전처리,16,0,TON,가공-상선-전처리
5466,C643CC00,643,B,643 BLK J Stage 절단,16,261.1,TON,가공-상선-절단
5466,S826A000,826,B,826 BLK B Stage 조립,20,1763.4,JL,조립5-조립 GBS
5466,C913CP00,913,B,913 BLK J Stage 절단 전처리,14,0,TON,가공-상선-전처리
5466,C107CP00,107,B,107 BLK J Stage 절단 전처리,9,0,TON,가공-상선-전처리
5466,S753A000,753,B,753 BLK B Stage 조립,15,1765.7,JL,조립1-PBS
5466,S981A000,981,B,981 BLK B Stage 조립,37,0,0,사외-조립-신한기계-선실용
5466,W121GS00,121,B,121 BLK S Stage 소조 의장 ('S'),5,1,LOT,선행의장-상선 기장(POS)
5466,P631BP00,631,B,631 BLK B Stage 선행 도장,7,2870.4,M2,선행도장-상선-도장
5466,P534BP00,534,B,534 BLK B Stage 선행 도장,6,3828.6,M2,선행도장-상선-도장
5466,C942CC00,942,B,942 BLK J Stage 절단,14,0,TON,사외-가공 절단-신한기계-선실용
5466,W835GC00,835,B,835 BLK C Stage 중조 의장 ('C'),9,1,LOT,조립의장-상선관철
5466,Z271ZBR0,271,B,271 BLK B Stage 발판 해체,2,252,매,발판지원-상선 일반발판
5466,W113GB00,113,B,113 BLK B Stage 의장 ('B'),7,1,LOT,사외-선행의장 기장-주)퍼쉬
5466,P629BC00,629,B,629 BLK B Stage 선행 도장 전처리,1,5031.82,M2,선행도장-상선-전처리
5466,Z532ZBR0,532,B,532 BLK B Stage 발판 해체,1,42.7,매,발판지원-상선 일반발판
5466,Z534ZBI0,534,B,534 BLK B Stage 발판 설치,1,32,매,발판지원-상선 일반발판
5466,C273CC00,273,B,273 BLK J Stage 절단,22,178.5,TON,가공-상선-절단
5466,P104BP00,104,B,104 BLK B Stage 선행 도장,7,2488.8,M2,선행도장-상선-도장
5466,W101GS00,101,B,101 BLK S Stage 소조 의장 ('S'),5,627.909,KG,선행의장-상선 기장(POS)
5466,C914CC00,914,B,914 BLK J Stage 절단,14,0,TON,사외-가공 절단-신한기계-선실용
5466,P208BC00,208,B,208 BLK B Stage 선행 도장 전처리,1,5931.84,M2,선행도장-상선-전처리
5466,C623CC00,623,B,623 BLK J Stage 절단,14,275.4,TON,가공-상선-절단
5466,Z152ZBR0,152,B,152 BLK B Stage 발판 해체,1,166.7,매,발판지원-상선 일반발판
5466,Z542ZBI0,542,B,542 BLK B Stage 발판 설치,1,29.8,매,발판지원-상선 일반발판
5466,C251CC00,251,B,251 BLK J Stage 절단,17,306.7,TON,가공-상선-절단
5466,C522CP00,522,B,522 BLK J Stage 절단 전처리,12,0,TON,가공-상선-전처리
5466,P228BP00,228,B,228 BLK B Stage 선행 도장,7,7604.7,M2,선행도장-상선-도장
5466,S261A000,261,B,261 BLK B Stage 조립,17,2400.9,JL,조립5-조립 GBS
5466,C635CP00,635,B,635 BLK J Stage 절단 전처리,14,0,TON,가공-상선-전처리
5466,C952CC00,952,B,952 BLK J Stage 절단,14,0,TON,사외-가공 절단-신한기계-선실용
5466,S832A000,832,B,832 BLK B Stage 조립,23,864.7,JL,조립5-조립 GBS
5466,P554BP00,554,B,554 BLK B Stage 선행 도장,6,3197,M2,선행도장-상선-도장
5466,P273BP00,273,B,273 BLK B Stage 선행 도장,7,4358.3,M2,선행도장-상선-도장
5466,P634BP00,634,B,634 BLK B Stage 선행 도장,7,5918.1,M2,선행도장-상선-도장
5466,C134CC00,134,B,134 BLK J Stage 절단,24,155.7,TON,가공-상선-절단
5466,C244CC00,244,B,244 BLK J Stage 절단,14,184.2,TON,가공-상선-절단
5466,C931CC00,931,B,931 BLK J Stage 절단,14,0,TON,사외-가공 절단-신한기계-선실용
5466,C284CC00,284,B,284 BLK J Stage 절단,17,187.6,TON,가공-상선-절단
5466,C671CP00,671,B,671 BLK J Stage 절단 전처리,19,0,TON,가공-상선-전처리
5466,W754GA00,754,B,754 BLK A Stage 대조 의장 ('A'),8,441.6,KG,조립의장-상선관철
5466,S284A000,284,B,284 BLK B Stage 조립,18,2185.1,JL,해양조립-조립-해양제작 1공장
5466,S263A000,263,B,263 BLK B Stage 조립,23,2051.4,JL,조립5-조립 GBS
5466,P262BP01,262,B,262 BLK B Stage 선행 보수 도장,3,1,LOT,선행도장-상선-도장
5466,C237CC00,237,B,237 BLK J Stage 절단,20,300,TON,가공-상선-절단
5466,P632BP01,632,B,632 BLK B Stage 선행 보수 도장,3,1,LOT,선행도장-상선-도장
5466,P631BP01,631,B,631 BLK B Stage 선행 보수 도장,3,1,LOT,선행도장-상선-도장
5466,P239BP00,239,B,239 BLK B Stage 선행 도장,7,7991.1,M2,선행도장-상선-도장
5466,W571GC00,571,B,571 BLK C Stage 중조 의장 ('C'),12,708.8,KG,조립의장-상선관철
5466,C571CC00,571,B,571 BLK J Stage 절단,19,17.7,TON,가공-상선-절단
5466,P923BP00,923,B,923 BLK B Stage 선행 도장,1,0,0,사외-선행도장-신한기계-선실용
5466,P535BP00,535,B,535 BLK B Stage 선행 도장,6,4312.7,M2,선행도장-상선-도장
5466,S272A000,272,B,272 BLK B Stage 조립,17,3073,JL,조립5-조립 GBS
5466,W734GA00,734,B,734 BLK A Stage 대조 의장 ('A'),10,2309.2,KG,조립의장-상선관철
5466,W981GB00,981,B,981 BLK B Stage 의장 ('B'),32,0,0,사외-선행의장-관철-신한기계-선실용
5466,C801CP00,801,B,801 BLK J Stage 절단 전처리,27,0,TON,가공-상선-전처리
5466,Z626ZBR0,626,B,626 BLK B Stage 발판 해체,1,321.2,매,발판지원-상선 일반발판
5466,Z636ZBI0,636,B,636 BLK B Stage 발판 설치,2,321.2,매,발판지원-상선 일반발판
5466,P272BC00,272,B,272 BLK B Stage 선행 도장 전처리,1,4994.34,M2,선행도장-상선-전처리
5466,Z261ZBI0,261,B,261 BLK B Stage 발판 설치,2,252,매,발판지원-상선 일반발판
5466,W834GA00,834,B,834 BLK A Stage 대조 의장 ('A'),8,189.2,KG,조립의장-상선관철
5466,U106GB00,106,B,106 BLK B Stage UNIT 의장 ('B'),8,1,LOT,선행의장-상선 기장(기타:UNIT조립)
5466,Z632ZBR0,632,B,632 BLK B Stage 발판 해체,2,272.2,매,발판지원-상선 일반발판
5466,C9X1CP00,9X1,B,9X1 BLK J Stage 절단 전처리,19,0,TON,가공-상선-전처리
5466,W204GC00,204,B,204 BLK C Stage 중조 의장 ('C'),6,9280.8,KG,조립의장-상선관철
5466,W537GC00,537,B,537 BLK C Stage 중조 의장 ('C'),7,637.4,KG,조립의장-상선관철
5466,C532CP00,532,B,532 BLK J Stage 절단 전처리,12,0,TON,가공-상선-전처리
5466,C243CC00,243,B,243 BLK J Stage 절단,14,270,TON,가공-상선-절단
5466,P932BC00,932,B,932 BLK B Stage 선행 도장 전처리,1,0,0,사외-선행도장 전처리-신한기계-선실용
5466,C743CC00,743,B,743 BLK J Stage 절단,14,167.8,TON,가공-상선-절단
5466,W743GA00,743,B,743 BLK A Stage 대조 의장 ('A'),4,1,LOT,조립의장-상선관철
5466,C262CC00,262,B,262 BLK J Stage 절단,16,269.6,TON,가공-상선-절단
5466,C626CC00,626,B,626 BLK J Stage 절단,14,277.5,TON,가공-상선-절단
5466,P211BC00,211,B,211 BLK B Stage 선행 도장 전처리,1,6100.48,M2,선행도장-상선-전처리
5466,C105CP00,105,B,105 BLK J Stage 절단 전처리,19,0,TON,가공-상선-전처리
5466,P154BP00,154,B,154 BLK B Stage 선행 도장,6,3702,M2,선행도장-상선-도장
5466,W238GC00,238,B,238 BLK C Stage 중조 의장 ('C'),14,1,LOT,조립의장-상선관철
5466,C427CP00,427,B,427 BLK J Stage 절단 전처리,8,0,TON,가공-상선-전처리
5466,C728CC00,728,B,728 BLK J Stage 절단,14,201.7,TON,가공-상선-절단
5466,C737CC00,737,B,737 BLK J Stage 절단,14,155.9,TON,가공-상선-절단
5466,Z109ZBR0,109,B,109 BLK B Stage 발판 해체,1,232.2,매,발판지원-상선 일반발판
5466,W241GA00,241,B,241 BLK A Stage 대조 의장 ('A'),5,339.7,KG,조립의장-상선관철
5466,P183BP00,183,B,183 BLK B Stage 선행 도장,7,1658.7,M2,선행도장-상선-도장
5466,P271BP01,271,B,271 BLK B Stage 선행 보수 도장,3,1,LOT,선행도장-상선-도장
5466,P225BC00,225,B,225 BLK B Stage 선행 도장 전처리,1,6094.44,M2,선행도장-상선-전처리
5466,P229BC00,229,B,229 BLK B Stage 선행 도장 전처리,1,5841.58,M2,선행도장-상선-전처리
5466,U152GC00,152,B,152 BLK C Stage 중조 UNIT 의장 ('C'),8,3896.781,KG,선행의장-상선 기장(기타:UNIT조립)
5466,C251CP00,251,B,251 BLK J Stage 절단 전처리,17,0,TON,가공-상선-전처리
5466,C526CC00,526,B,526 BLK J Stage 절단,14,282.3,TON,가공-상선-절단
5466,W832GC00,832,B,832 BLK C Stage 중조 의장 ('C'),15,154.2,KG,조립의장-상선관철
5466,P833BP00,833,B,833 BLK B Stage 선행 도장,7,2990.8,M2,선행도장-상선-도장
5466,W553GC00,553,B,553 BLK C Stage 중조 의장 ('C'),7,341.5,KG,조립의장-상선관철
5466,C553CP00,553,B,553 BLK J Stage 절단 전처리,14,0,TON,가공-상선-전처리
5466,P553BC00,553,B,553 BLK B Stage 선행 도장 전처리,1,3525.24,M2,선행도장-상선-전처리
5466,C553CC00,553,B,553 BLK J Stage 절단,14,180.4,TON,가공-상선-절단
5466,W553GA00,553,B,553 BLK A Stage 대조 의장 ('A'),24,302.3,KG,조립의장-상선관철
5466,Z553ZBI0,553,B,553 BLK B Stage 발판 설치,1,42.7,매,발판지원-상선 일반발판
5466,S226A000,226,B,226 BLK B Stage 조립,22,3344.8,JL,조립1-PBS
5466,S423A000,423,B,423 BLK B Stage 조립,9,624.1,JL,조립3-상선-NPS
5466,Z535ZBR0,535,B,535 BLK B Stage 발판 해체,1,42.7,매,발판지원-상선 일반발판
5466,Z183ZBI0,183,B,183 BLK B Stage 발판 설치,3,318.3,매,발판지원-상선 일반발판
5466,C105CC00,105,B,105 BLK J Stage 절단,19,36.9,TON,가공-상선-절단
5466,S208A000,208,B,208 BLK B Stage 조립,15,3173,JL,조립1-PBS
5466,W431GA00,431,B,431 BLK A Stage 대조 의장 ('A'),4,1281.9,KG,조립의장-상선관철
